Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-46270,11-09-18,18:55,November,Friday,NOISE,3100 S WALNUT STREET PIKE; A63,LB336,BPD,NO REPORT
B18-46280,11-09-18,20:35,November,Friday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-46279,11-09-18,20:36,November,Friday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-46284,11-09-18,21:28,November,Friday,NOISE,390 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-46306,11-09-18,23:21,November,Friday,NOISE,2607 S KENDALL DR,LB422,BPD,NO REPORT
B18-46308,11-09-18,23:25,November,Friday,NOISE,703 W GOURLEY PIKE; APT 201,LB513,BPD,NO REPORT
B18-46301,11-09-18,23:28,November,Friday,DISTURBANCE IP,2312 S QUARRY CT,LB424,BPD,REPORT
B18-46311,11-10-18,00:01,November,Saturday,NOISE,593 N LINCOLN ST; APT 2,LB102,BPD,NO REPORT
B18-46316,11-10-18,00:13,November,Saturday,NOISE,1116 S WOODSIDE DR,LB401,BPD,NO REPORT
B18-46317,11-10-18,00:20,November,Saturday,NOISE,368 E VARSITY LN,LB212,BPD,NO REPORT
B18-46319,11-10-18,00:48,November,Saturday,ALCOHOL RELATED,3933 W ROLL AVE,LB416,BPD,NO REPORT
B18-46320,11-10-18,01:04,November,Saturday,DISTURBANCE IP,1500 W KIRKWOOD AVE; APT 2,LB521,BPD,NO REPORT
B18-46321,11-10-18,01:09,November,Saturday,DISTURBANCE IP,410 S WALNUT ST,LB103,BPD,NO REPORT
B18-46329,11-10-18,01:11,November,Saturday,NOISE,519 N LINCOLN ST; APT 2,LB102,BPD,NO REPORT
B18-46326,11-10-18,01:43,November,Saturday,DISTURBANCE IP,430 E KIRKWOOD AVE,LB104,BPD,NO REPORT
B18-46332,11-10-18,02:00,November,Saturday,NOISE,525 S PATTERSON DR; THE DILLON,LB406,BPD,NO REPORT
B18-46334,11-10-18,03:01,November,Saturday,DISTURBANCE IP,2607 S KENDALL DR,LB422,BPD,NO REPORT
B18-46341,11-10-18,03:04,November,Saturday,NOISE,212 N MORTON ST; APT 709,LB101,BPD,NO REPORT
B18-46339,11-10-18,03:26,November,Saturday,NOISE,212 N MORTON ST; APT 509,LB101,BPD,NO REPORT
B18-46340,11-10-18,03:30,November,Saturday,NOISE,316 E UNIVERSITY ST; APT 21,LB301,BPD,NO REPORT
B18-46342,11-10-18,04:03,November,Saturday,NOISE,936 S CLARIZZ BLVD; APT 28,LB310,BPD,NO REPORT
B18-46346,11-10-18,07:16,November,Saturday,NOISE,316 N WASHINGTON ST; WASHINGTON STREET APARTMENTS,LB102,BPD,NO REPORT
B18-46347,11-10-18,07:17,November,Saturday,VANDALISM NP,N LINCOLN ST & E 7TH ST,LB102,BPD,REPORT
B18-46352,11-10-18,08:03,November,Saturday,NOISE,384 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-46372,11-10-18,09:44,November,Saturday,NOISE,400 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-46386,11-10-18,11:16,November,Saturday,NOISE,1600 N WILLIS DR; LOT 89,LB513,BPD,NO REPORT
B18-46389,11-10-18,11:38,November,Saturday,VANDALISM NP,719 N GRANT ST,LB213,BPD,REPORT
B18-46404,11-10-18,14:33,November,Saturday,DRUNK,N DUNN ST & E 12TH ST,LB213,BPD,NO REPORT
B18-46414,11-10-18,15:21,November,Saturday,DISTURBANCE IP,701 S JORDAN AVE,LB303,BPD,NO REPORT
B18-46418,11-10-18,15:49,November,Saturday,DISTURBANCE IP,2424 S WALNUT ST; LUCKYS MARKET,LB422,BPD,REPORT
B18-46427,11-10-18,17:18,November,Saturday,DISTURBANCE IP,1041 W 12TH ST,LB518,BPD,NO REPORT
B18-46433,11-10-18,17:44,November,Saturday,DISTURBANCE IP,2700 N WALNUT ST; SPEEDWAY NORTH,LB208,BPD,NO REPORT
B18-46442,11-10-18,18:57,November,Saturday,DRUNK,S COLLEGE AVE & W KIRKWOOD AVE,LB101,BPD,REPORT
B18-46445,11-10-18,19:24,November,Saturday,DRUNK,E 4TH ST & S DUNN ST,LB104,BPD,REPORT
B18-46452,11-10-18,20:24,November,Saturday,NOISE,100 E MILLER DR; APT 48,LB315,BPD,NO REPORT
B18-46455,11-10-18,20:56,November,Saturday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,NO REPORT
B18-46459,11-10-18,20:58,November,Saturday,NOISE,2740 E BRIGS BND,LB320,BPD,NO REPORT
B18-46472,11-10-18,22:24,November,Saturday,NOISE,E OLCOTT BLVD & S MULBERRY LN,LB323,BPD,NO REPORT
B18-46473,11-10-18,22:45,November,Saturday,NOISE,4401 E CLAYTON CT,LB308,BPD,NO REPORT
B18-46475,11-10-18,23:19,November,Saturday,NOISE,3801 E MCCRACKEN WAY; APT 4,LB220,BPD,NO REPORT
B18-46478,11-10-18,23:53,November,Saturday,NOISE,502 S MULLER PKWY; APT 235,LB404,BPD,NO REPORT
B18-46477,11-10-18,23:59,November,Saturday,DISTURBANCE IP,430 E KIRKWOOD AVE; JIMMY JOHNS,LB104,BPD,NO REPORT
B18-46479,11-11-18,00:07,November,Sunday,NOISE,519 S WASHINGTON ST,LB301,BPD,NO REPORT
B18-46480,11-11-18,00:15,November,Sunday,NOISE,212 N MORTON ST; APT 605,LB101,BPD,NO REPORT
B18-46482,11-11-18,00:16,November,Sunday,NOISE,212 N MORTON ST; APT 203,LB101,BPD,NO REPORT
B18-46483,11-11-18,00:27,November,Sunday,NOISE,3811 E MCCRACKEN WAY,LB220,BPD,NO REPORT
B18-46486,11-11-18,00:41,November,Sunday,NOISE,2128 E 5TH ST,LB222,BPD,NO REPORT
B18-46488,11-11-18,00:45,November,Sunday,NOISE,2718 E BRIGS BND,LB320,BPD,NO REPORT
B18-46493,11-11-18,02:16,November,Sunday,NOISE,212 N MORTON ST; APT 211; MERCURY APARTMENTS,LB101,BPD,NO REPORT
B18-46503,11-11-18,04:31,November,Sunday,NOISE,2677 E 7TH ST,LB221,BPD,NO REPORT
B18-46506,11-11-18,05:56,November,Sunday,NOISE,S JORDAN AVE & E HUNTER AVE,LB303,BPD,NO REPORT
B18-46563,11-11-18,17:17,November,Sunday,DISTURBANCE IP,714 S FAIRVIEW ST,LB409,BPD,REPORT
B18-46576,11-11-18,20:08,November,Sunday,NOISE,120 S KINGSTON DR; F BLDG,LB221,BPD,NO REPORT
B18-46592,11-11-18,22:40,November,Sunday,DISTURBANCE IP,919 S ROGERS ST; FRIENDS PLACE,LB412,BPD,NO REPORT
B18-46603,11-12-18,00:08,November,Monday,NOISE,1506 S DORCHESTER DR; APT 5,LB317,BPD,NO REPORT
B18-46607,11-12-18,01:16,November,Monday,DISTURBANCE IP,207 S COLLEGE AVE; THE BACK DOOR,LB103,BPD,NO REPORT
B18-46625,11-12-18,06:45,November,Monday,DRUNK,315 W KIRKWOOD AVE,LB103,BPD,NO REPORT
B18-46652,11-12-18,11:05,November,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A86,LB336,BPD,NO REPORT
B18-46685,11-12-18,16:59,November,Monday,DISTURBANCE IP,N MAPLE ST & W 17TH ST,LB518,BPD,REPORT
B18-46686,11-12-18,17:07,November,Monday,VANDALISM IP,S ROGERS ST & W KIRKWOOD AVE,LB520,BPD,NO REPORT
B18-46707,11-12-18,21:00,November,Monday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-46709,11-12-18,21:31,November,Monday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B18-46750,11-13-18,09:13,November,Tuesday,DISTURBANCE IP,2504 S BRYAN ST; LOT 1W,LB423,BPD,REPORT
B18-46755,11-13-18,10:06,November,Tuesday,VANDALISM NP,3287 W 3RD ST;GAME WORLD,LB403,BPD,NO REPORT
B18-46761,11-13-18,11:26,November,Tuesday,VANDALISM NP,2399 S WINSLOW CT,LB326,BPD,NO REPORT
B18-46784,11-13-18,14:35,November,Tuesday,VANDALISM NP,3601 N OLD STATE ROAD 37; LOWER CASCADES BALL FIELDS,LB505,BPD,REPORT
B18-46792,11-13-18,15:14,November,Tuesday,VANDALISM NP,2357 S WINSLOW CT,LB326,BPD,REPORT
B18-46799,11-13-18,16:13,November,Tuesday,VANDALISM NP,3287 W 3RD ST,LB403,BPD,REPORT
B18-46809,11-13-18,17:21,November,Tuesday,VANDALISM IP,917 W 3RD ST,LB409,BPD,REPORT
B18-46838,11-13-18,21:57,November,Tuesday,NOISE,390 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-46846,11-13-18,22:57,November,Tuesday,NOISE,935 S COPPER BEECH WAY,LB415,BPD,NO REPORT
B18-46849,11-13-18,23:32,November,Tuesday,NOISE,200 S ROOSEVELT ST,LB222,BPD,NO REPORT
B18-46854,11-14-18,01:10,November,Wednesday,DISTURBANCE IP,3277 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B18-46860,11-14-18,01:42,November,Wednesday,NOISE,1466 N KINSER PIKE; APT C4,LB512,BPD,NO REPORT
B18-46865,11-14-18,02:55,November,Wednesday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,REPORT
B18-46877,11-14-18,06:32,November,Wednesday,DRUNK,245 N COLLEGE AVE; HILTON GARDENS INN BLOOMINGTON,LB101,BPD,NO REPORT
B18-46890,11-14-18,09:25,November,Wednesday,VANDALISM NP,117 N PARK RIDGE RD,LB219,BPD,NO REPORT
B18-46897,11-14-18,10:49,November,Wednesday,DISTURBANCE IP,321 W DODDS ST,LB412,BPD,NO REPORT
B18-46941,11-14-18,16:38,November,Wednesday,VANDALISM NP,601 W RALSTON DR,LB423,BPD,NO REPORT
B18-46945,11-14-18,17:10,November,Wednesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-46978,11-14-18,22:03,November,Wednesday,DISTURBANCE IP,1529 S DORCHESTER DR,LB317,BPD,NO REPORT
B18-46981,11-14-18,22:23,November,Wednesday,NOISE,515 E 11TH ST; WOODSTONE APTS,LB214,BPD,NO REPORT
B18-46982,11-14-18,22:27,November,Wednesday,NOISE,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-46989,11-15-18,00:12,November,Thursday,NOISE,3100 S WALNUT STREET PIKE; APT A63,LB336,BPD,REPORT
B18-46988,11-15-18,00:17,November,Thursday,DISTURBANCE IP,N LINCOLN ST & E 7TH ST,LB102,BPD,NO REPORT
B18-46993,11-15-18,01:49,November,Thursday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-47015,11-15-18,08:36,November,Thursday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-47053,11-15-18,15:00,November,Thursday,VANDALISM NP,222 S WALNUT ST,LB103,BPD,REPORT
B18-47075,11-15-18,18:30,November,Thursday,VANDALISM NP,1184 E REGENCY DR,LB329,BPD,NO REPORT
B18-47106,11-16-18,00:28,November,Friday,NOISE,345 S COLLEGE AVE; APT 406,LB103,BPD,NO REPORT
B18-47123,11-16-18,04:14,November,Friday,DRUNK,N COLLEGE AVE & W 10TH ST,LB101,BPD,NO REPORT
B18-47132,11-16-18,07:39,November,Friday,VANDALISM NP,210 E KIRKWOOD AVE; GRADUATE HOTEL,LB104,BPD,REPORT
B18-47135,11-16-18,08:37,November,Friday,DISTURBANCE IP,105 E DRISCOLL DR,LB314,BPD,NO REPORT
B18-47143,11-16-18,09:14,November,Friday,VANDALISM NP,1201 W 3RD ST,LB406,BPD,REPORT
B18-47147,11-16-18,09:53,November,Friday,VANDALISM NP,318 N WALNUT ST; 7TH AND WALNUT STREET PARKING GARAGE,LB102,BPD,REPORT
B18-47151,11-16-18,10:18,November,Friday,VANDALISM NP,1400 N LINCOLN ST,LB212,BPD,NO REPORT
B18-47148,11-16-18,10:24,November,Friday,DISTURBANCE IP,1318 W 6TH ST,LB521,BPD,REPORT
B18-47165,11-16-18,12:32,November,Friday,VANDALISM NP,252 N WALNUT ST; APT B,LB102,BPD,NO REPORT
B18-47169,11-16-18,12:51,November,Friday,VANDALISM NP,252 N WALNUT ST; APT B,LB102,BPD,REPORT
B18-47197,11-16-18,16:35,November,Friday,DISTURBANCE IP,2315 S ROGERS ST,LB423,BPD,NO REPORT
B18-47199,11-16-18,16:39,November,Friday,DISTURBANCE IP,2446 S HENDERSON ST; APT 128,LB327,BPD,REPORT
B18-47214,11-16-18,18:32,November,Friday,DISTURBANCE IP,215 S WESTPLEX AVE,LB521,BPD,NO REPORT
B18-47229,11-16-18,20:09,November,Friday,DRUNK,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,REPORT
B18-47239,11-16-18,22:04,November,Friday,VANDALISM IP,S LINCOLN ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT
B18-47251,11-16-18,23:01,November,Friday,NOISE,505 S MULLER PKWY; APT 517,LB404,BPD,NO REPORT
B18-47259,11-17-18,00:26,November,Saturday,DISTURBANCE IP,1336 N ARLINGTON PARK DR,LB514,BPD,NO REPORT
B18-47264,11-17-18,00:28,November,Saturday,NOISE,1410 W 15TH ST,LB517,BPD,NO REPORT
B18-47274,11-17-18,03:51,November,Saturday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B18-47284,11-17-18,09:41,November,Saturday,VANDALISM NP,337 S MAPLE ST,LB409,BPD,REPORT
B18-47285,11-17-18,09:46,November,Saturday,VANDALISM NP,3256 E BRAESIDE DR,LB221,BPD,REPORT
B18-47291,11-17-18,10:58,November,Saturday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,NO REPORT
B18-47297,11-17-18,11:33,November,Saturday,VANDALISM NP,117 S FRANKLIN RD; HOLIDAY INN EXPRESS,LB523,BPD,REPORT
B18-47298,11-17-18,12:04,November,Saturday,VANDALISM NP,120 S FAIRFIELD DR; FAIRFIELD INN BLOOMINGTON,LB523,BPD,NO REPORT
B18-47310,11-17-18,12:57,November,Saturday,VANDALISM NP,2300 S MILTON DR,LB423,BPD,NO REPORT
B18-47309,11-17-18,13:53,November,Saturday,VANDALISM IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-47322,11-17-18,15:05,November,Saturday,DRUNK,2205 N WALNUT ST; BIG RED LIQUORS N WALNUT ST,LB511,BPD,NO REPORT
B18-47329,11-17-18,16:25,November,Saturday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B18-47330,11-17-18,16:29,November,Saturday,VANDALISM IP,N WALNUT ST & E STATE ROAD 45 46 BYPASS,LB512,BPD,NO REPORT
B18-47353,11-17-18,19:46,November,Saturday,DISTURBANCE IP,304 E 20TH ST; APT 4,LB212,BPD,NO REPORT
B18-47370,11-17-18,22:56,November,Saturday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B18-47384,11-18-18,00:17,November,Sunday,NOISE,3142 E BRAESIDE DR,LB221,BPD,NO REPORT
B18-47399,11-18-18,07:08,November,Sunday,VANDALISM NP,2722 S PINEHURST DR,LB424,BPD,REPORT
B18-47417,11-18-18,10:34,November,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,REPORT
B18-47422,11-18-18,11:38,November,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-47425,11-18-18,12:13,November,Sunday,VANDALISM NP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,REPORT
B18-47431,11-18-18,13:03,November,Sunday,VANDALISM NP,199 E VARSITY LN,LB212,BPD,REPORT
B18-47454,11-18-18,16:04,November,Sunday,DRUNK,1645 W 3RD ST; OREILLY AUTO PARTS BLOOMINGTON,LB406,BPD,REPORT
B18-47458,11-18-18,16:44,November,Sunday,DRUNK,812 W 9TH ST; REV ERNEST D BUTLER PARK,LB520,BPD,REPORT
B18-47468,11-18-18,18:26,November,Sunday,VANDALISM NP,816 W COUNTRY CLUB DR,LB423,BPD,REPORT
B18-47479,11-18-18,19:58,November,Sunday,PANHANDLING,317 E WINSLOW RD; AVERS PIZZA SOUTH,LB326,BPD,NO REPORT
B18-47496,11-18-18,23:26,November,Sunday,NOISE,727 W DIXIE ST; APT 4,LB412,BPD,NO REPORT
B18-47504,11-19-18,01:34,November,Monday,NOISE,512 S MULLER PKWY,LB404,BPD,NO REPORT
B18-47514,11-19-18,03:57,November,Monday,VANDALISM NP,1600 N WILLIS DR; LOT  238,LB513,BPD,REPORT
B18-47523,11-19-18,08:34,November,Monday,VANDALISM NP,1115 W 2ND ST; BIG RED LIQUORS W 2ND ST,LB406,BPD,REPORT
B18-47545,11-19-18,13:05,November,Monday,VANDALISM IP,120 S FAIRFIELD DR; FAIRFIELD INN BLOOMINGTON,LB523,BPD,REPORT
B18-47550,11-19-18,13:46,November,Monday,VANDALISM NP,117 S FRANKLIN RD; HOLIDAY INN EXPRESS,LB523,BPD,REPORT
B18-47574,11-19-18,16:34,November,Monday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B18-47581,11-19-18,18:04,November,Monday,DISTURBANCE IP,155 E BURKS DR; GOLDEN LIVING CENTER,LB336,BPD,NO REPORT
B18-47587,11-19-18,18:36,November,Monday,DRUNK,3506 S BAINBRIDGE DR,LB329,BPD,NO REPORT
B18-47589,11-19-18,18:53,November,Monday,VANDALISM NP,1600 N WILLIS DR; LOT 173,LB513,BPD,REPORT
B18-47602,11-19-18,21:53,November,Monday,NOISE,211 S KIMBLE DR; APT B37,LB523,BPD,NO REPORT
B18-47624,11-20-18,01:05,November,Tuesday,NOISE,1150 S CLARIZZ BLVD,LB310,BPD,NO REPORT
B18-47633,11-20-18,02:44,November,Tuesday,NOISE,1150 S CLARIZZ BLVD; BLDG D,LB310,BPD,NO REPORT
B18-47643,11-20-18,08:17,November,Tuesday,VANDALISM NP,2304 S ROGERS ST; LOT 10,LB423,BPD,NO REPORT
B18-47655,11-20-18,09:54,November,Tuesday,VANDALISM NP,E MOORES PIKE & S SMITH RD,LB320,BPD,REPORT
B18-47654,11-20-18,09:55,November,Tuesday,VANDALISM NP,3100 S WALNUT STREET PIKE,LB336,BPD,REPORT
B18-47667,11-20-18,12:26,November,Tuesday,DISTURBANCE IP,540 S BASSWOOD DR; CANTERBURY APARTMENTS; LEASING OFFICE,LB404,BPD,NO REPORT
B18-47675,11-20-18,14:16,November,Tuesday,DISTURBANCE IP,2446 S HENDERSON ST,LB327,BPD,NO REPORT
B18-47677,11-20-18,14:29,November,Tuesday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-47680,11-20-18,14:43,November,Tuesday,VANDALISM IP,3232 E BRAESIDE DR,LB221,BPD,NO REPORT
B18-47686,11-20-18,14:45,November,Tuesday,VANDALISM NP,S HIGH ST & E 3RD ST,LB222,BPD,REPORT
B18-47688,11-20-18,15:11,November,Tuesday,VANDALISM NP,2300 S MILTON DR,LB423,BPD,REPORT
B18-47691,11-20-18,15:49,November,Tuesday,DISTURBANCE IP,2440 S HENDERSON ST; CRAWFORD APARTMENTS; APT 210,LB327,BPD,NO REPORT
B18-47715,11-20-18,19:28,November,Tuesday,VANDALISM NP,350 S CURRY PIKE,LB402,BPD,REPORT
B18-47734,11-20-18,22:23,November,Tuesday,DRUNK,211 N MADISON ST,LB101,BPD,NO REPORT
B18-47735,11-20-18,22:43,November,Tuesday,NOISE,935 S COPPER BEECH WAY; APT G,LB415,BPD,NO REPORT
B18-47747,11-20-18,23:29,November,Tuesday,NOISE,101 E 16TH ST,LB213,BPD,NO REPORT
B18-47749,11-20-18,23:37,November,Tuesday,NOISE,211 S KIMBLE DR; APT B37,LB523,BPD,NO REPORT
B18-47771,11-21-18,06:43,November,Wednesday,VANDALISM NP,3000 E DANIEL ST,LB323,BPD,REPORT
B18-47772,11-21-18,07:07,November,Wednesday,VANDALISM NP,2036 N WALNUT ST,LB212,BPD,NO REPORT
B18-47803,11-21-18,13:16,November,Wednesday,VANDALISM NP,2440 S HENDERSON ST; CRAWFORD APARTMENTS,LB327,BPD,REPORT
B18-47850,11-21-18,19:11,November,Wednesday,DISTURBANCE IP,2430 W 3RD ST; RED BRICK APARTMENTS;APT 13,LB523,BPD,NO REPORT
B18-47857,11-21-18,20:07,November,Wednesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-47860,11-21-18,20:48,November,Wednesday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-47874,11-21-18,23:05,November,Wednesday,DISTURBANCE IP,2945 S PINEWOOD LN,LB433,BPD,NO REPORT
B18-47877,11-21-18,23:09,November,Wednesday,NOISE,2446 S HENDERSON ST; APT 426,LB327,BPD,NO REPORT
B18-47886,11-22-18,00:09,November,Thursday,NOISE,3100 S WALNUT STREET PIKE; APT A79,LB336,BPD,NO REPORT
B18-47906,11-22-18,09:25,November,Thursday,DRUNK,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-47921,11-22-18,17:45,November,Thursday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-47942,11-23-18,01:29,November,Friday,DISTURBANCE IP,2446 S HENDERSON ST; APT 421,LB327,BPD,NO REPORT
B18-47943,11-23-18,03:19,November,Friday,DRUNK,1011 N ILLINOIS ST,LB517,BPD,NO REPORT
B18-47946,11-23-18,05:30,November,Friday,VANDALISM NP,3620 W 3RD ST; BIG LOTS,LB524,BPD,REPORT
B18-47954,11-23-18,08:06,November,Friday,VANDALISM NP,120 S FAIRFIELD DR; FAIRFIELD INN BLOOMINGTON,LB523,BPD,REPORT
B18-47956,11-23-18,08:10,November,Friday,VANDALISM NP,3287 W 3RD ST,LB403,BPD,REPORT
B18-47985,11-23-18,13:35,November,Friday,VANDALISM IP,920 S ROGERS ST,LB412,BPD,REPORT
B18-47987,11-23-18,13:50,November,Friday,VANDALISM NP,3618 W 3RD ST; DOLLAR GENERAL WEST WHITEHALL SQUARE,LB524,BPD,REPORT
B18-47998,11-23-18,15:07,November,Friday,PANHANDLING,E 3RD ST & S CLARIZZ BLVD,LB221,BPD,NO REPORT
B18-48019,11-23-18,17:39,November,Friday,NOISE,2385 S WINSLOW CT,LB326,BPD,NO REPORT
B18-48027,11-23-18,18:40,November,Friday,VANDALISM IP,S ROCKPORT RD & W COUNTRYSIDE LN,LB420,BPD,NO REPORT
B18-48035,11-23-18,20:18,November,Friday,DISTURBANCE IP,1220 W 11TH ST,LB517,BPD,NO REPORT
B18-48039,11-23-18,21:18,November,Friday,DISTURBANCE IP,714 S FAIRVIEW ST; APT 4,LB409,BPD,NO REPORT
B18-48043,11-23-18,21:59,November,Friday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B18-48055,11-23-18,23:13,November,Friday,NOISE,101 E 16TH ST,LB213,BPD,NO REPORT
B18-48060,11-24-18,00:40,November,Saturday,NOISE,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B18-48066,11-24-18,04:55,November,Saturday,DRUNK,1520 S MAXWELL ST,LB317,BPD,NO REPORT
B18-48094,11-24-18,12:44,November,Saturday,DISTURBANCE IP,305 W 16TH ST,LB519,BPD,NO REPORT
B18-48105,11-24-18,15:50,November,Saturday,DISTURBANCE IP,920 S RANSOM LN,LB414,BPD,NO REPORT
B18-48107,11-24-18,15:57,November,Saturday,PANHANDLING,2424 S WALNUT ST; LUCKYS MARKET,LB422,BPD,NO REPORT
B18-48113,11-24-18,16:34,November,Saturday,DISTURBANCE IP,1400 W 12TH ST,LB517,BPD,NO REPORT
B18-48129,11-24-18,18:08,November,Saturday,NOISE,2446 S HENDERSON ST; APT 421,LB327,BPD,NO REPORT
B18-48152,11-24-18,21:47,November,Saturday,VANDALISM NP,265 E VARSITY LN; APT 265,LB212,BPD,REPORT
B18-48174,11-24-18,23:48,November,Saturday,NOISE,3100 S WALNUT STREET PIKE; APT B134,LB336,BPD,NO REPORT
B18-48172,11-24-18,23:53,November,Saturday,NOISE,3100 S WALNUT STREET PIKE; APT A-63,LB336,BPD,NO REPORT
B18-48179,11-25-18,01:02,November,Sunday,NOISE,2446 S HENDERSON ST; APT 326,LB327,BPD,NO REPORT
B18-48186,11-25-18,02:04,November,Sunday,DISTURBANCE IP,3100 S WALNUT ST,LB433,BPD,NO REPORT
B18-48195,11-25-18,02:33,November,Sunday,NOISE,2446 S HENDERSON ST; APT 326,LB327,BPD,NO REPORT
B18-48199,11-25-18,04:06,November,Sunday,DRUNK,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B18-48206,11-25-18,09:49,November,Sunday,DISTURBANCE IP,623 W SMITH AVE,LB409,BPD,NO REPORT
B18-48207,11-25-18,09:51,November,Sunday,VANDALISM NP,965 S ROMANS WAY,LB308,BPD,NO REPORT
B18-48218,11-25-18,11:21,November,Sunday,VANDALISM NP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,REPORT
B18-48220,11-25-18,12:17,November,Sunday,DISTURBANCE IP,800 N SMITH RD; BLDG V (UPSTAIRS),LB218,BPD,NO REPORT
B18-48228,11-25-18,14:13,November,Sunday,DISTURBANCE IP,3200 E BRAESIDE DR,LB221,BPD,NO REPORT
B18-48229,11-25-18,14:24,November,Sunday,DISTURBANCE IP,215 N ROGERS ST; AMETHYST HOUSE,LB520,BPD,NO REPORT
B18-48239,11-25-18,15:26,November,Sunday,VANDALISM IP,412 S HARVEY DR; APT 8,LB402,BPD,REPORT
B18-48285,11-25-18,23:37,November,Sunday,NOISE,612 S STATE ROAD 446; BUILDING 26,LB307,BPD,NO REPORT
B18-48295,11-26-18,01:28,November,Monday,DISTURBANCE IP,ALLEN & PATTERSON,LB412,BPD,NO REPORT
B18-48311,11-26-18,07:49,November,Monday,VANDALISM NP,305 S HICKORY DR; AMERICAN FAMILY INSURANCE,LB402,BPD,REPORT
B18-48329,11-26-18,10:09,November,Monday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B18-48416,11-26-18,22:39,November,Monday,DISTURBANCE IP,400 S OPPORTUNITY LN; WHEELER MISSION,LB404,BPD,NO REPORT
B18-48462,11-27-18,10:52,November,Tuesday,DISTURBANCE IP,1965 S WALNUT ST; BLOOMINGTON HIGH SCHOOL SOUTH,LB327,BPD,NO REPORT
B18-48465,11-27-18,11:55,November,Tuesday,VANDALISM NP,818 W 4TH ST,LB408,BPD,REPORT
B18-48491,11-27-18,15:38,November,Tuesday,VANDALISM NP,4021 W 3RD ST,LB402,BPD,REPORT
B18-48510,11-27-18,19:23,November,Tuesday,VANDALISM NP,910 W 3RD ST,LB408,BPD,REPORT
B18-48515,11-27-18,20:25,November,Tuesday,VANDALISM IP,2549 E EASTGATE LN; APT 109,LB222,BPD,NO REPORT
B18-48528,11-27-18,22:16,November,Tuesday,NOISE,3100 S WALNUT STREET PIKE; APT A63,LB336,BPD,NO REPORT
