Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-33837,08-20-18,22:03,August,Monday,NOISE,1004 E 2ND ST,LB302,BPD,NO REPORT
B18-33838,08-20-18,22:13,August,Monday,NOISE,721 E HUNTER AVE,LB302,BPD,NO REPORT
B18-33839,08-20-18,22:34,August,Monday,NOISE,801 E HUNTER AVE,LB302,BPD,NO REPORT
B18-33851,08-20-18,23:17,August,Monday,NOISE,2036 N WALNUT ST,LB212,BPD,NO REPORT
B18-33854,08-20-18,23:35,August,Monday,NOISE,422 S WASHINGTON ST; APT 9,LB104,BPD,NO REPORT
B18-33855,08-20-18,23:53,August,Monday,VANDALISM IP,105 W 4TH ST; 4TH STREET PARKING GARAGE,LB103,BPD,REPORT
B18-33859,08-21-18,00:27,August,Tuesday,VANDALISM IP,1929 S CURRY PIKE; HIGHLAND VILLAGE CAR WASH,LB416,BPD,NO REPORT
B18-33877,08-21-18,03:29,August,Tuesday,NOISE,300 N FESS AVE,LB215,BPD,NO REPORT
B18-33881,08-21-18,05:56,August,Tuesday,NOISE,S FAIRVIEW ST & W SMITH AVE,LB409,BPD,NO REPORT
B18-33883,08-21-18,07:00,August,Tuesday,DISTURBANCE IP,326 W KENWOOD DR; APT 6,LB519,BPD,REPORT
B18-33917,08-21-18,12:42,August,Tuesday,DRUNK,W 2ND ST & S MADISON ST,LB103,BPD,NO REPORT
B18-33919,08-21-18,12:46,August,Tuesday,DISTURBANCE IP,1781 S PARK AVE,LB316,BPD,NO REPORT
B18-33933,08-21-18,13:12,August,Tuesday,VANDALISM NP,2611 E ROUNDHILL LN,LB324,BPD,NO REPORT
B18-33965,08-21-18,17:49,August,Tuesday,DISTURBANCE IP,2560 E 3RD ST; NOODLES AND COMPANY EAST,LB304,BPD,NO REPORT
B18-33968,08-21-18,17:53,August,Tuesday,VANDALISM IP,121 N HOPEWELL ST; APT 2,LB521,BPD,NO REPORT
B18-33972,08-21-18,18:51,August,Tuesday,DISTURBANCE IP,2819 E 3RD ST; MCDONALDS EAST,LB221,BPD,NO REPORT
B18-33977,08-21-18,19:53,August,Tuesday,NOISE,1342 N ARLINGTON PARK DR; APT 807,LB514,BPD,NO REPORT
B18-33979,08-21-18,20:08,August,Tuesday,NOISE,310 W 12TH ST,LB519,BPD,NO REPORT
B18-33988,08-21-18,22:21,August,Tuesday,NOISE,444 E 3RD ST; APT 201,LB104,BPD,NO REPORT
B18-33996,08-21-18,23:30,August,Tuesday,DISTURBANCE IP,502 E KIRKWOOD AVE; KILROYS KIRKWOOD,LB104,BPD,REPORT
B18-34000,08-22-18,00:07,August,Wednesday,DISTURBANCE IP,2446 S HENDERSON ST; CRAWFORD 2,LB327,BPD,NO REPORT
B18-34012,08-22-18,02:30,August,Wednesday,DISTURBANCE IP,S GRANT ST & E 4TH ST,LB104,BPD,REPORT
B18-34019,08-22-18,03:54,August,Wednesday,NOISE,BS E WINSLOW RD\S ACADIA CT,LB329,BPD,NO REPORT
B18-34036,08-22-18,09:17,August,Wednesday,DISTURBANCE IP,2446 S HENDERSON ST; APT 426,LB327,BPD,REPORT
B18-34045,08-22-18,10:21,August,Wednesday,VANDALISM NP,2453 S WOOLERY MILL DR,LB424,BPD,REPORT
B18-34059,08-22-18,13:51,August,Wednesday,DISTURBANCE IP,2470 S WINSLOW CT,LB326,BPD,NO REPORT
B18-34065,08-22-18,14:40,August,Wednesday,VANDALISM NP,2036 N WALNUT ST; APT C11,LB212,BPD,REPORT
B18-34070,08-22-18,15:22,August,Wednesday,PANHANDLING,S STATE ROAD 37 RAMP & W 3RD ST,LB524,BPD,NO REPORT
B18-34091,08-22-18,17:19,August,Wednesday,VANDALISM NP,405 E COTTAGE GROVE AVE; APT 6,LB213,BPD,REPORT
B18-34120,08-22-18,21:35,August,Wednesday,VANDALISM NP,2461 S WOOLERY MILL DR,LB424,BPD,REPORT
B18-34129,08-22-18,21:55,August,Wednesday,NOISE,3100 S WALNUT STREET PIKE; BUILDING A LOBBY,LB336,BPD,NO REPORT
B18-34126,08-22-18,22:05,August,Wednesday,DISTURBANCE IP,3494 E COVENANTER DR,LB309,BPD,NO REPORT
B18-34135,08-22-18,23:15,August,Wednesday,DISTURBANCE IP,1012 S GRAYWELL DR,LB308,BPD,NO REPORT
B18-34152,08-23-18,01:36,August,Thursday,DISTURBANCE IP,S WALNUT ST & E KIRKWOOD AVE,,BPD,NO REPORT
B18-34162,08-23-18,03:19,August,Thursday,NOISE,314 W RILEY DR; APT G-8,LB512,BPD,NO REPORT
B18-34163,08-23-18,03:58,August,Thursday,NOISE,1504 N WOODBURN AVE,LB512,BPD,NO REPORT
B18-34168,08-23-18,04:51,August,Thursday,DRUNK,3477 W 3RD ST; PLANET FITNESS,LB403,BPD,NO REPORT
B18-34179,08-23-18,07:31,August,Thursday,VANDALISM NP,451 E BLUE RIDGE DR,LB208,BPD,NO REPORT
B18-34183,08-23-18,08:12,August,Thursday,VANDALISM NP,418 E 17TH ST; APT 8,LB213,BPD,NO REPORT
B18-34188,08-23-18,09:36,August,Thursday,VANDALISM NP,701 N WALNUT ST; BERRY AND DOMER LAW OFFICES; APT 212,LB519,BPD,REPORT
B18-34203,08-23-18,11:42,August,Thursday,DISTURBANCE IP,315 E UNIVERSITY ST,LB301,BPD,NO REPORT
B18-34232,08-23-18,15:12,August,Thursday,NOISE,N GRANT ST & E 7TH ST,LB102,BPD,NO REPORT
B18-34236,08-23-18,15:30,August,Thursday,DISTURBANCE IP,2446 S HENDERSON ST; OFFICE,LB327,BPD,NO REPORT
B18-34255,08-23-18,17:53,August,Thursday,PANHANDLING,S WALNUT ST & E 2ND ST,LB103,BPD,NO REPORT
B18-34278,08-23-18,18:42,August,Thursday,NOISE,N WASHINGTON ST & E 7TH ST,LB102,BPD,NO REPORT
B18-34268,08-23-18,18:54,August,Thursday,NOISE,1001 S HENDERSON ST; BRYAN PARK,LB313,BPD,NO REPORT
B18-34280,08-23-18,19:39,August,Thursday,NOISE,1104 S WASHINGTON ST,LB314,BPD,NO REPORT
B18-34275,08-23-18,19:44,August,Thursday,VANDALISM IP,1600 N WILLIS DR; LOT 135,LB513,BPD,REPORT
B18-34298,08-23-18,21:50,August,Thursday,NOISE,327 N ROOSEVELT ST,LB222,BPD,NO REPORT
B18-34315,08-24-18,00:03,August,Friday,NOISE,540 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-34316,08-24-18,00:31,August,Friday,NOISE,601 E 7TH ST; SIGMA CHI,LB215,BPD,NO REPORT
B18-34324,08-24-18,00:56,August,Friday,NOISE,540 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-34323,08-24-18,01:30,August,Friday,NOISE,419 N WALNUT ST,LB101,BPD,NO REPORT
B18-34331,08-24-18,02:24,August,Friday,NOISE,2036 N WALNUT ST; BLDG D,LB212,BPD,NO REPORT
B18-34335,08-24-18,04:05,August,Friday,DRUNK,2160 N WALNUT ST; DENNYS,LB212,BPD,NO REPORT
B18-34345,08-24-18,08:23,August,Friday,DISTURBANCE IP,422 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-34375,08-24-18,12:48,August,Friday,DISTURBANCE IP,365 S PARK RIDGE RD; SUITE 103,LB307,BPD,NO REPORT
B18-34383,08-24-18,13:15,August,Friday,DISTURBANCE NP,619 W HOWE ST; BUILDING TRADES PARK; 220 E 3RD ST; BPD LOBBY,LB409,BPD,NO REPORT
B18-34400,08-24-18,15:32,August,Friday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,REPORT
B18-34411,08-24-18,16:40,August,Friday,DISTURBANCE IP,1600 N WILLIS DR; LOT 104,LB513,BPD,NO REPORT
B18-34413,08-24-18,16:44,August,Friday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,REPORT
B18-34416,08-24-18,17:44,August,Friday,DISTURBANCE IP,2655 S ADAMS ST   ; CORNER STONE CHURCH,LB425,BPD,NO REPORT
B18-34427,08-24-18,18:06,August,Friday,NOISE,411 W 3RD ST,LB103,BPD,NO REPORT
B18-34434,08-24-18,19:02,August,Friday,DISTURBANCE IP,1450 N WILLIS DR,LB513,BPD,NO REPORT
B18-34457,08-24-18,21:02,August,Friday,NOISE,N DUNN ST & E 11TH ST,LB2,BPD,NO REPORT
B18-34460,08-24-18,22:17,August,Friday,NOISE,710 E 9TH ST,LB215,BPD,NO REPORT
B18-34462,08-24-18,22:35,August,Friday,NOISE,938 N WALNUT ST,LB213,BPD,NO REPORT
B18-34468,08-24-18,23:03,August,Friday,NOISE,1706 S WILLIAMS CT,LB318,BPD,NO REPORT
B18-34464,08-24-18,23:03,August,Friday,DISTURBANCE IP,E 19TH ST & N WASHINGTON ST,LB212,BPD,NO REPORT
B18-34465,08-24-18,23:05,August,Friday,NOISE,2036 N WALNUT ST; BLDG A,LB212,BPD,NO REPORT
B18-34471,08-24-18,23:09,August,Friday,NOISE,1150 S CLARIZZ BLVD; APT F121,LB310,BPD,NO REPORT
B18-34469,08-24-18,23:23,August,Friday,ALCOHOL RELATED,N LINCOLN ST & E 17TH ST,LB212,BPD,NO REPORT
B18-34477,08-24-18,23:58,August,Friday,DISTURBANCE IP,1600 N WILLIS DR; LOT 221,LB513,BPD,NO REPORT
B18-34481,08-25-18,00:20,August,Saturday,DRUNK,110 S INDIANA AVE; STARBUCKS DOWNTOWN,LB104,BPD,NO REPORT
B18-34487,08-25-18,00:31,August,Saturday,NOISE,512 W HOOSIER COURT AVE,LB513,BPD,NO REPORT
B18-34483,08-25-18,00:32,August,Saturday,DISTURBANCE IP,512 W AMARYLLIS DR,LB513,BPD,NO REPORT
B18-34488,08-25-18,00:36,August,Saturday,NOISE,1400 W 12TH ST,LB517,BPD,NO REPORT
B18-34489,08-25-18,00:37,August,Saturday,NOISE,1280 N COLLEGE AVE; APT 306,LB519,BPD,NO REPORT
B18-34490,08-25-18,01:07,August,Saturday,DRUNK,404 S WASHINGTON ST; URBAN STATION APARTMENTS WASHINGTON,LB104,BPD,NO REPORT
B18-34493,08-25-18,01:18,August,Saturday,DRUNK,217 W KIRKWOOD AVE; HYATT PLACE HOTEL,LB103,BPD,NO REPORT
B18-34496,08-25-18,02:07,August,Saturday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-34501,08-25-18,02:30,August,Saturday,NOISE,913 N COLLEGE AVE;APT 305,LB519,BPD,NO REPORT
B18-34502,08-25-18,03:15,August,Saturday,NOISE,839 E SHERWOOD HILLS DR,LB329,BPD,NO REPORT
B18-34510,08-25-18,05:39,August,Saturday,DISTURBANCE IP,1919 N COLLEGE AVE; STEAK N SHAKE NORTH,LB512,BPD,NO REPORT
B18-34511,08-25-18,06:18,August,Saturday,DRUNK,N COLLEGE AVE & W 7TH ST,LB101,BPD,NO REPORT
B18-34524,08-25-18,08:44,August,Saturday,VANDALISM NP,933 N WALNUT ST,LB519,BPD,REPORT
B18-34523,08-25-18,09:08,August,Saturday,DISTURBANCE NP,3347 S ACADIA CT,LB329,BPD,REPORT
B18-34540,08-25-18,12:57,August,Saturday,PANHANDLING,105 E WINSLOW RD; IU CREDIT UNION SOUTH,LB327,BPD,NO REPORT
B18-34541,08-25-18,13:01,August,Saturday,VANDALISM NP,2942 S WALNUT ST; APT 5; PINEWOOD VILLAGE,LB433,BPD,NO REPORT
B18-34542,08-25-18,13:08,August,Saturday,DISTURBANCE IP,1890 S WALNUT ST,LB421,BPD,NO REPORT
B18-34547,08-25-18,13:36,August,Saturday,DISTURBANCE IP,620 S WALNUT ST,LB410,BPD,NO REPORT
B18-34557,08-25-18,14:17,August,Saturday,VANDALISM NP,120 E 16TH ST,LB213,BPD,REPORT
B18-34558,08-25-18,14:19,August,Saturday,VANDALISM NP,801 N OOLITIC DR,LB517,BPD,REPORT
B18-34571,08-25-18,17:17,August,Saturday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-34589,08-25-18,19:30,August,Saturday,DRUNK,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B18-34590,08-25-18,19:31,August,Saturday,DISTURBANCE IP,714 S FAIRVIEW ST,LB409,BPD,NO REPORT
B18-34602,08-25-18,21:04,August,Saturday,DISTURBANCE IP,1600 N WILLIS DR; LOT 194,LB513,BPD,NO REPORT
B18-34615,08-25-18,21:12,August,Saturday,NOISE,W 14TH ST & N WOODBURN AVE,LB519,BPD,NO REPORT
B18-34617,08-25-18,21:24,August,Saturday,NOISE,2516 E CARAY CT,LB333,BPD,NO REPORT
B18-34644,08-25-18,22:32,August,Saturday,NOISE,966 S COPPER BEECH WAY; APT E,LB415,BPD,NO REPORT
B18-34627,08-25-18,23:03,August,Saturday,DISTURBANCE IP,550 S WALNUT ST; RALLYS,LB410,BPD,REPORT
B18-34643,08-25-18,23:13,August,Saturday,NOISE,3000 S ACADIA CT,LB329,BPD,NO REPORT
B18-34634,08-25-18,23:25,August,Saturday,DISTURBANCE IP,307 E 19TH ST,LB212,BPD,NO REPORT
B18-34633,08-25-18,23:27,August,Saturday,DISTURBANCE IP,S LINCOLN ST & E KIRKWOOD AVE,LB104,BPD,NO REPORT
B18-34646,08-25-18,23:41,August,Saturday,NOISE,S HENDERSON ST & E 1ST ST,LB302,BPD,NO REPORT
B18-34648,08-25-18,23:49,August,Saturday,NOISE,551 S JUNYA ST; APT 20203,LB406,BPD,NO REPORT
B18-34654,08-25-18,23:52,August,Saturday,NOISE,815 S LARKSPUR LN,LB413,BPD,NO REPORT
B18-34645,08-26-18,00:28,August,Sunday,DISTURBANCE IP,552 S DOLIMAH AVE,LB406,BPD,NO REPORT
B18-34647,08-26-18,00:32,August,Sunday,DISTURBANCE IP,N COLLEGE AVE & W 10TH ST; 3 AMIGOS,LB101,BPD,NO REPORT
B18-34651,08-26-18,00:52,August,Sunday,NOISE,525 S PATTERSON DR; BUILDING 23,LB406,BPD,NO REPORT
B18-34653,08-26-18,01:06,August,Sunday,DISTURBANCE IP,3152 S ACADIA CT,LB329,BPD,NO REPORT
B18-34657,08-26-18,01:07,August,Sunday,NOISE,966 S COPPER BEECH WAY; apt E,LB415,BPD,NO REPORT
B18-34665,08-26-18,01:37,August,Sunday,NOISE,500 S MULLER PKWY; VILLAGE AT MULLER PARK; apt 307b,LB404,BPD,NO REPORT
B18-34669,08-26-18,02:28,August,Sunday,DISTURBANCE IP,216 N WALNUT ST; BLUE BIRD,LB102,BPD,REPORT
B18-34679,08-26-18,03:11,August,Sunday,DISTURBANCE IP,N COLLEGE AVE & W 14TH ST,LB519,BPD,NO REPORT
B18-34683,08-26-18,03:44,August,Sunday,DISTURBANCE IP,1311 S ROGERS ST,LB412,BPD,NO REPORT
B18-34720,08-26-18,12:02,August,Sunday,DISTURBANCE IP,1241 N MAPLE ST,LB518,BPD,REPORT
B18-34759,08-26-18,17:27,August,Sunday,NOISE,1600 E HILLSIDE DR; APT 38,LB317,BPD,NO REPORT
B18-34774,08-26-18,20:20,August,Sunday,VANDALISM NP,2498 S WALNUT ST; BURGER KING SOUTH,LB422,BPD,REPORT
B18-34780,08-26-18,21:20,August,Sunday,DRUNK,2300 N WALNUT ST; MCDONALDS NORTH,LB209,BPD,REPORT
B18-34785,08-26-18,22:04,August,Sunday,NOISE,425 E HILLSIDE DR; APT 2,LB314,BPD,NO REPORT
B18-34835,08-27-18,08:36,August,Monday,PANHANDLING,S WALNUT ST & E WINSLOW RD,LB422,BPD,NO REPORT
B18-34840,08-27-18,09:11,August,Monday,VANDALISM NP,2036 N WALNUT ST; APT B1,LB212,BPD,REPORT
B18-34845,08-27-18,10:04,August,Monday,VANDALISM NP,300 E STATE ROAD 45 46 BYPASS,LB212,BPD,REPORT
B18-34865,08-27-18,12:19,August,Monday,DISTURBANCE IP,S ROGERS ST & W 1ST ST,LB409,BPD,NO REPORT
B18-34868,08-27-18,12:42,August,Monday,DISTURBANCE IP,101 W 2ND ST; SEMINARY PARK; U:,LB410,BPD,NO REPORT
B18-34872,08-27-18,13:12,August,Monday,DRUNK,900 N WALNUT ST,LB213,BPD,NO REPORT
B18-34873,08-27-18,13:12,August,Monday,DISTURBANCE IP,1501 S MADISON ST,LB420,BPD,NO REPORT
B18-34875,08-27-18,13:35,August,Monday,DISTURBANCE IP,121 E KIRKWOOD AVE; CVS DOWNTOWN,LB102,BPD,NO REPORT
B18-34878,08-27-18,13:42,August,Monday,VANDALISM NP,507 S HIGHLAND AVE,LB303,BPD,REPORT
B18-34896,08-27-18,15:50,August,Monday,DISTURBANCE IP,2500 S ROCKPORT RD; APT 2202,LB424,BPD,NO REPORT
B18-34918,08-27-18,17:36,August,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-34929,08-27-18,18:56,August,Monday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-34950,08-27-18,21:52,August,Monday,DISTURBANCE IP,1300 W 11TH ST,LB517,BPD,REPORT
B18-34968,08-28-18,00:16,August,Tuesday,NOISE,N WASHINGTON ST & E 8TH ST,LB102,BPD,NO REPORT
B18-34974,08-28-18,01:39,August,Tuesday,NOISE,739 E ALPINE TRL,LB316,BPD,NO REPORT
B18-34973,08-28-18,01:50,August,Tuesday,DISTURBANCE IP,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,NO REPORT
B18-34983,08-28-18,02:59,August,Tuesday,NOISE,2446 S HENDERSON ST; APT 421,LB327,BPD,NO REPORT
B18-34985,08-28-18,03:38,August,Tuesday,DISTURBANCE IP,503 W KIRKWOOD AVE; CIRCLE K GAS KIRKWOOD AND ROGERS,LB408,BPD,NO REPORT
B18-34986,08-28-18,03:53,August,Tuesday,DISTURBANCE IP,1614 W ARLINGTON RD; ARLINGTON HEIGHTS APTS  APT 8,LB514,BPD,NO REPORT
B18-34995,08-28-18,07:30,August,Tuesday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,NO REPORT
B18-35015,08-28-18,11:20,August,Tuesday,VANDALISM NP,200 S MADISON ST; APT C217; 220 E 3RD ST; BPD LOBBY,LB103,BPD,NO REPORT
B18-35025,08-28-18,13:41,August,Tuesday,DISTURBANCE IP,1011 N JACKSON ST,LB518,BPD,REPORT
B18-35067,08-28-18,19:43,August,Tuesday,DISTURBANCE IP,115 W 1ST ST,LB410,BPD,NO REPORT
B18-35081,08-28-18,21:39,August,Tuesday,VANDALISM NP,3408 E COVENANTER DR,LB310,BPD,NO REPORT
B18-35085,08-28-18,22:06,August,Tuesday,NOISE,404 S WASHINGTON ST; 3RD LEVEL,LB104,BPD,NO REPORT
B18-35088,08-28-18,22:19,August,Tuesday,NOISE,608 N DUNN ST,LB214,BPD,NO REPORT
B18-35090,08-28-18,22:49,August,Tuesday,VANDALISM NP,1600 N WILLIS DR; LOT 224,LB513,BPD,REPORT
B18-35133,08-29-18,09:38,August,Wednesday,VANDALISM NP,1880 S WALNUT ST; STATE FARM,LB421,BPD,REPORT
B18-35154,08-29-18,12:09,August,Wednesday,DISTURBANCE NP,1600 N WILLIS DR; LOT 224,LB513,BPD,REPORT
B18-35158,08-29-18,12:45,August,Wednesday,NOISE,1150 S CLARIZZ BLVD; 213 BLDG D,LB310,BPD,NO REPORT
B18-35178,08-29-18,14:35,August,Wednesday,DISTURBANCE IP,N JACKSON ST & W 17TH ST,LB518,BPD,NO REPORT
B18-35204,08-29-18,18:25,August,Wednesday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-35209,08-29-18,19:08,August,Wednesday,DISTURBANCE IP,3750 W 3RD ST; BURGER KING WEST,LB524,BPD,NO REPORT
B18-35213,08-29-18,19:43,August,Wednesday,NOISE,1150 S CLARIZZ BLVD; BUILDING 313; APT 213,LB310,BPD,NO REPORT
B18-35244,08-29-18,23:43,August,Wednesday,VANDALISM IP,305 E WINSLOW RD; WINSLOW PLAZA,LB326,BPD,REPORT
B18-35246,08-29-18,23:59,August,Wednesday,NOISE,1020 N JACKSON ST,LB518,BPD,NO REPORT
B18-35250,08-30-18,01:08,August,Thursday,DISTURBANCE IP,1019 W RALSTON DR,LB423,BPD,REPORT
B18-35257,08-30-18,01:26,August,Thursday,VANDALISM IP,430 E KIRKWOOD AVE,LB104,BPD,NO REPORT
B18-35261,08-30-18,02:25,August,Thursday,NOISE,345 S COLLEGE AVE; MIDTOWN LOFTS,LB103,BPD,NO REPORT
B18-35262,08-30-18,02:41,August,Thursday,NOISE,3218 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B18-35289,08-30-18,08:13,August,Thursday,DISTURBANCE IP,1412 S MONON DR; DS MAINTENANCE,LB411,BPD,NO REPORT
B18-35317,08-30-18,10:23,August,Thursday,DISTURBANCE IP,301 S WALNUT ST; DOWNTOWN TRANSIT CENTER,LB104,BPD,NO REPORT
B18-35363,08-30-18,15:57,August,Thursday,VANDALISM NP,318 N WALNUT ST; 220 E 3RD,LB102,BPD,NO REPORT
B18-35358,08-30-18,16:08,August,Thursday,DISTURBANCE IP,645 S ROGERS ST; CENTERSTONE EAST 1,LB409,BPD,NO REPORT
B18-35402,08-30-18,21:13,August,Thursday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,REPORT
B18-35403,08-30-18,21:25,August,Thursday,DISTURBANCE IP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,NO REPORT
B18-35410,08-30-18,22:00,August,Thursday,NOISE,611 E UNIVERSITY ST,LB302,BPD,NO REPORT
B18-35409,08-30-18,22:21,August,Thursday,DRUNK,W 7TH ST & N FAIRVIEW ST,LB520,BPD,NO REPORT
B18-35415,08-30-18,22:37,August,Thursday,NOISE,3000 S ACADIA CT,LB329,BPD,NO REPORT
B18-35421,08-30-18,22:59,August,Thursday,NOISE,106 S BRYAN AVE,LB222,BPD,NO REPORT
B18-35422,08-30-18,23:12,August,Thursday,DISTURBANCE IP,1955 N COLLEGE AVE; APT 26,LB512,BPD,NO REPORT
B18-35434,08-30-18,23:41,August,Thursday,NOISE,120 S KINGSTON DR;F BUILDING,LB221,BPD,NO REPORT
B18-35435,08-30-18,23:41,August,Thursday,NOISE,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,NO REPORT
B18-35442,08-31-18,00:24,August,Friday,NOISE,1700 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-35444,08-31-18,00:47,August,Friday,NOISE,620 W KIRKWOOD AVE; JUANNITAS,LB520,BPD,NO REPORT
B18-35450,08-31-18,01:18,August,Friday,NOISE,N INDIANA AVE & E 12TH ST,LB214,BPD,NO REPORT
B18-35473,08-31-18,07:07,August,Friday,PANHANDLING,2601 S WALNUT ST; MARATHON GAS STATION WINSLOW,LB328,BPD,NO REPORT
B18-35485,08-31-18,08:28,August,Friday,NOISE,200 S WASHINGTON ST;,LB104,BPD,NO REPORT
B18-35487,08-31-18,08:39,August,Friday,NOISE,302 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-35489,08-31-18,09:01,August,Friday,NOISE,N GRANT ST & E 9TH ST,LB102,BPD,NO REPORT
B18-35500,08-31-18,10:19,August,Friday,NOISE,N WASHINGTON ST & E 7TH ST,LB102,BPD,NO REPORT
B18-35514,08-31-18,12:15,August,Friday,DISTURBANCE IP,1722 N WALNUT ST; AMERICAS BEST VALUE INN,LB212,BPD,NO REPORT
B18-35523,08-31-18,12:47,August,Friday,VANDALISM NP,611 W DUNCAN DR,LB420,BPD,REPORT
B18-35544,08-31-18,14:51,August,Friday,VANDALISM NP,318 N WALNUT ST; 7TH AND WALNUT STREET PARKING GARAGE,LB102,BPD,REPORT
B18-35548,08-31-18,15:22,August,Friday,VANDALISM NP,222 E SMITH AVE,LB104,BPD,REPORT
B18-35556,08-31-18,16:00,August,Friday,DRUNK,221 N ROGERS ST; RECOVERY ENGAGEMENT CENTER,LB520,BPD,NO REPORT
B18-35565,08-31-18,16:26,August,Friday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-35570,08-31-18,16:51,August,Friday,DISTURBANCE IP,3707 W 3RD ST;VERIZON,LB403,BPD,NO REPORT
B18-35575,08-31-18,17:17,August,Friday,DISTURBANCE IP,S FAIRVIEW ST & W SMITH AVE,LB409,BPD,NO REPORT
B18-35596,08-31-18,19:54,August,Friday,DRUNK,338 S WASHINGTON ST; MIDDLE WAY HOUSE,LB104,BPD,REPORT
B18-35612,08-31-18,21:53,August,Friday,DISTURBANCE IP,2486 S WALNUT ST; PAPA JOHNS SOUTH,LB422,BPD,REPORT
B18-35623,08-31-18,22:35,August,Friday,NOISE,413 S LINCOLN ST,LB104,BPD,NO REPORT
B18-35627,08-31-18,23:16,August,Friday,NOISE,512 S WASHINGTON ST,LB301,BPD,NO REPORT
B18-35632,08-31-18,23:30,August,Friday,NOISE,606 S PARK AVE,LB302,BPD,NO REPORT
B18-35640,09-01-18,00:18,September,Saturday,NOISE,1315 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-35644,09-01-18,00:25,September,Saturday,NOISE,600 E 1ST ST,LB302,BPD,NO REPORT
B18-35645,09-01-18,00:30,September,Saturday,NOISE,525 S PATTERSON DR; BUILDING 22204,LB406,BPD,NO REPORT
B18-35646,09-01-18,01:16,September,Saturday,VANDALISM IP,513 E 8TH ST,LB102,BPD,REPORT
B18-35651,09-01-18,01:55,September,Saturday,DISTURBANCE IP,341 E VARSITY LN,LB212,BPD,REPORT
B18-35652,09-01-18,02:04,September,Saturday,NOISE,986 S COPPER BEECH WAY,LB415,BPD,NO REPORT
B18-35659,09-01-18,02:55,September,Saturday,DRUNK,309 N WALNUT ST; TACO BELL NORTH,LB101,BPD,REPORT
B18-35664,09-01-18,03:29,September,Saturday,NOISE,104 E KIRKWOOD AVE; APT 206,LB104,BPD,NO REPORT
B18-35670,09-01-18,04:54,September,Saturday,DRUNK,E 3RD ST & S DUNN ST,LB104,BPD,NO REPORT
B18-35675,09-01-18,07:47,September,Saturday,DISTURBANCE IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B18-35724,09-01-18,15:19,September,Saturday,NOISE,400 E 16TH ST,LB213,BPD,NO REPORT
B18-35735,09-01-18,16:36,September,Saturday,VANDALISM NP,1206 S MADISON ST,LB412,BPD,REPORT
B18-35790,09-01-18,22:25,September,Saturday,NOISE,966 S COPPER BEECH WAY; APT E,LB415,BPD,NO REPORT
B18-35791,09-01-18,22:29,September,Saturday,NOISE,N LINCOLN ST & E 8TH ST,LB102,BPD,NO REPORT
B18-35797,09-01-18,23:13,September,Saturday,NOISE,1208 S WEATHERSTONE LN,LB313,BPD,NO REPORT
B18-35809,09-02-18,00:39,September,Sunday,NOISE,211 S KIMBLE DR; APT B37,LB523,BPD,NO REPORT
B18-35812,09-02-18,01:08,September,Sunday,DISTURBANCE IP,1003 W 1ST ST,LB409,BPD,NO REPORT
B18-35813,09-02-18,01:23,September,Sunday,DRUNK,S GRANT ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-35818,09-02-18,01:45,September,Sunday,NOISE,321 E 14TH ST; BUILDING B,LB213,BPD,NO REPORT
B18-35826,09-02-18,02:30,September,Sunday,NOISE,3522 E COVENANTER DR,LB309,BPD,NO REPORT
B18-35829,09-02-18,02:58,September,Sunday,DISTURBANCE IP,117 S FRANKLIN RD; HOLIDAY INN EXPRESS,LB523,BPD,NO REPORT
