Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-18392,05-06-18,13:56,May,Sunday,DISTURBANCE IP,408 S WALNUT ST,LB103,BPD,NO REPORT
B18-18405,05-06-18,15:52,May,Sunday,DISTURBANCE IP,1100 W ALLEN ST; MOTHER HUBBARDS CUPBOARD,LB412,BPD,NO REPORT
B18-18425,05-06-18,17:48,May,Sunday,DISTURBANCE IP,320 N WALNUT ST; JAPONEE,LB102,BPD,NO REPORT
B18-18428,05-06-18,17:56,May,Sunday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A LOBBY,LB336,BPD,NO REPORT
B18-18444,05-06-18,22:07,May,Sunday,DISTURBANCE IP,718 W DODDS ST,LB412,BPD,NO REPORT
B18-18447,05-06-18,22:51,May,Sunday,DISTURBANCE IP,1624 W 7TH ST,LB521,BPD,NO REPORT
B18-18449,05-06-18,23:02,May,Sunday,NOISE,700 E HUNTER AVE,LB302,BPD,NO REPORT
B18-18468,05-07-18,04:25,May,Monday,DRUNK,4001 W 3RD ST; MARATHON GAS STATION 4001 W 3RD,LB402,BPD,NO REPORT
B18-18486,05-07-18,10:09,May,Monday,NOISE,B-LINE TRAIL & W KIRKWOOD AVE,LB103,BPD,NO REPORT
B18-18494,05-07-18,11:42,May,Monday,PANHANDLING,W 3RD ST & S GATES DR,LB403,BPD,NO REPORT
B18-18499,05-07-18,12:27,May,Monday,DISTURBANCE IP,322 E KIRKWOOD AVE,LB104,BPD,NO REPORT
B18-18508,05-07-18,13:30,May,Monday,VANDALISM NP,528 N WALNUT ST,LB102,BPD,REPORT
B18-18529,05-07-18,15:28,May,Monday,DISTURBANCE IP,400 W 7TH ST; STE 104,LB101,BPD,REPORT
B18-18537,05-07-18,16:27,May,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B160 WALNUT GROVE,LB336,BPD,NO REPORT
B18-18544,05-07-18,16:56,May,Monday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; APT B120,LB336,BPD,NO REPORT
B18-18551,05-07-18,17:10,May,Monday,VANDALISM NP,3468 E COVENANTER DR,LB310,BPD,NO REPORT
B18-18565,05-07-18,20:12,May,Monday,NOISE,151 E KENNEDY CT,LB336,BPD,NO REPORT
B18-18579,05-07-18,21:40,May,Monday,DISTURBANCE IP,N WALNUT ST & E 7TH ST,LB102,BPD,REPORT
B18-18581,05-07-18,22:02,May,Monday,DRUNK,535 S WALNUT ST; ARBYS SOUTH,LB301,BPD,NO REPORT
B18-18583,05-07-18,22:12,May,Monday,NOISE,N WASHINGTON ST & E 12TH ST,LB213,BPD,NO REPORT
B18-18585,05-07-18,22:38,May,Monday,NOISE,425 S GRANT ST; APT 11,LB104,BPD,NO REPORT
B18-18589,05-07-18,23:30,May,Monday,NOISE,396 S WASHINGTON ST,LB104,BPD,NO REPORT
B18-18590,05-08-18,00:02,May,Tuesday,DISTURBANCE IP,114 W GRIMES LN; MICRO MOTORS,LB411,BPD,NO REPORT
B18-18617,05-08-18,08:08,May,Tuesday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B18-18625,05-08-18,09:07,May,Tuesday,DISTURBANCE IP,532 N MORTON ST,LB101,BPD,REPORT
B18-18629,05-08-18,09:24,May,Tuesday,VANDALISM NP,219 E BROWNSTONE DR,LB213,BPD,REPORT
B18-18634,05-08-18,10:23,May,Tuesday,NOISE,N DUNN ST & E 6TH ST,LB102,BPD,NO REPORT
B18-18643,05-08-18,11:58,May,Tuesday,DISTURBANCE IP,118 E KIRKWOOD AVE; BLOOMINGTON SANDWICH COMPANY,LB104,BPD,NO REPORT
B18-18644,05-08-18,12:07,May,Tuesday,DISTURBANCE IP,1200 W 12TH ST,LB517,BPD,NO REPORT
B18-18661,05-08-18,14:53,May,Tuesday,VANDALISM NP,2337 S WINSLOW CT,LB326,BPD,REPORT
B18-18680,05-08-18,17:01,May,Tuesday,NOISE,515 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-18681,05-08-18,17:24,May,Tuesday,VANDALISM IP,2304 S ROGERS ST; LOT 80,LB423,BPD,NO REPORT
B18-18693,05-08-18,18:31,May,Tuesday,ALCOHOL RELATED,322 E COTTAGE GROVE AVE,LB213,BPD,NO REPORT
B18-18698,05-08-18,20:20,May,Tuesday,DISTURBANCE IP,1123 N MADISON ST,LB518,BPD,NO REPORT
B18-18717,05-08-18,22:20,May,Tuesday,NOISE,611 S PARK AVE,LB302,BPD,NO REPORT
B18-18724,05-08-18,22:26,May,Tuesday,NOISE,3100 S WALNUT STREET PIKE; APT A64,LB336,BPD,NO REPORT
B18-18734,05-08-18,23:31,May,Tuesday,NOISE,417 E 2ND ST,LB104,BPD,NO REPORT
B18-18739,05-09-18,00:06,May,Wednesday,NOISE,2500 S ROCKPORT RD,LB424,BPD,NO REPORT
B18-18740,05-09-18,00:27,May,Wednesday,NOISE,317 E 7TH ST,LB102,BPD,NO REPORT
B18-18742,05-09-18,01:01,May,Wednesday,NOISE,633 W MARBLE LN,LB513,BPD,NO REPORT
B18-18745,05-09-18,01:51,May,Wednesday,NOISE,N WOODBURN AVE & W 16TH ST,LB519,BPD,NO REPORT
B18-18750,05-09-18,02:56,May,Wednesday,NOISE,200 E VARSITY LN,LB212,BPD,NO REPORT
B18-18773,05-09-18,10:13,May,Wednesday,DRUNK,S WALNUT ST & E 1ST ST,LB410,BPD,NO REPORT
B18-18790,05-09-18,13:12,May,Wednesday,DISTURBANCE IP,2500 S ROCKPORT RD; OFFICE,LB424,BPD,NO REPORT
B18-18804,05-09-18,14:26,May,Wednesday,DISTURBANCE IP,540 S BASSWOOD DR; OFFICE,LB404,BPD,NO REPORT
B18-18807,05-09-18,14:41,May,Wednesday,DRUNK,3100 S WALNUT STREET PIKE; WALNUT GROVE BLDG A,LB336,BPD,NO REPORT
B18-18818,05-09-18,15:50,May,Wednesday,DISTURBANCE IP,1509 S DORCHESTER DR,LB317,BPD,NO REPORT
B18-18822,05-09-18,16:35,May,Wednesday,DISTURBANCE IP,108 E 6TH ST; FUNCTION BREWING,LB102,BPD,NO REPORT
B18-18829,05-09-18,17:31,May,Wednesday,VANDALISM IP,815 N COLLEGE AVE,LB519,BPD,NO REPORT
B18-18833,05-09-18,18:15,May,Wednesday,DISTURBANCE IP,323 E 6TH ST,LB102,BPD,NO REPORT
B18-18837,05-09-18,18:38,May,Wednesday,PANHANDLING,S WALNUT ST & E KIRKWOOD AVE,,BPD,NO REPORT
B18-18842,05-09-18,19:18,May,Wednesday,DRUNK,2403 W 3RD ST; CLEAR CREEK HOMES,LB404,BPD,NO REPORT
B18-18849,05-09-18,20:05,May,Wednesday,DISTURBANCE IP,2910 W 3RD ST; MCDONALDS WEST,LB523,BPD,NO REPORT
B18-18864,05-09-18,22:01,May,Wednesday,NOISE,3100 S WALNUT STREET PIKE; APT 64A,LB336,BPD,NO REPORT
B18-18872,05-09-18,22:50,May,Wednesday,DISTURBANCE IP,2330 S WINSLOW CT,LB326,BPD,NO REPORT
B18-18879,05-09-18,23:37,May,Wednesday,NOISE,103 E SOUTHERN DR,LB315,BPD,NO REPORT
B18-18882,05-10-18,01:16,May,Thursday,DISTURBANCE IP,411 E SOUTHERN DR; APT 11,LB315,BPD,REPORT
B18-18885,05-10-18,02:21,May,Thursday,NOISE,111 E 6TH ST,LB102,BPD,NO REPORT
B18-18888,05-10-18,02:52,May,Thursday,DISTURBANCE IP,240 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-18898,05-10-18,07:10,May,Thursday,DISTURBANCE IP,1601 W 7TH ST,LB521,BPD,REPORT
B18-18917,05-10-18,10:42,May,Thursday,DISTURBANCE IP,752 S WALNUT ST; apt 1,LB411,BPD,NO REPORT
B18-18918,05-10-18,10:43,May,Thursday,DISTURBANCE IP,3468 E COVENANTER DR,LB310,BPD,NO REPORT
B18-18929,05-10-18,11:51,May,Thursday,DRUNK,S LINCOLN ST & E 3RD ST,LB104,BPD,NO REPORT
B18-18931,05-10-18,12:13,May,Thursday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES; WHEELER MISS,LB521,BPD,REPORT
B18-18937,05-10-18,12:49,May,Thursday,DISTURBANCE IP,520 S BASSWOOD DR; APT E,LB404,BPD,NO REPORT
B18-18956,05-10-18,13:17,May,Thursday,VANDALISM NP,N WASHINGTON ST & E 7TH ST,LB102,BPD,REPORT
B18-18942,05-10-18,13:30,May,Thursday,DISTURBANCE IP,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B18-18947,05-10-18,13:47,May,Thursday,DISTURBANCE NP,110 S INDIANA AVE; STARBUCKS DOWNTOWN,LB104,BPD,NO REPORT
B18-18962,05-10-18,14:38,May,Thursday,DISTURBANCE IP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-18968,05-10-18,15:40,May,Thursday,DISTURBANCE IP,536 S BASSWOOD DR; STORAGE UNITS,LB404,BPD,NO REPORT
B18-19021,05-10-18,21:16,May,Thursday,NOISE,1135 S BASSWOOD CIR,LB415,BPD,NO REPORT
B18-19024,05-10-18,21:47,May,Thursday,NOISE,623 S WASHINGTON ST; APT B,LB301,BPD,NO REPORT
B18-19047,05-11-18,01:30,May,Friday,DISTURBANCE IP,120 S KIMBLE DR; LOT 3,LB523,BPD,REPORT
B18-19053,05-11-18,03:15,May,Friday,DISTURBANCE IP,310 S COLLEGE AVE; COURTYARD BLOOMINGTON,LB103,BPD,NO REPORT
B18-19056,05-11-18,05:37,May,Friday,DISTURBANCE IP,619 W HOWE ST; BUILDING TRADES PARK,LB409,BPD,NO REPORT
B18-19067,05-11-18,08:48,May,Friday,VANDALISM NP,115 E 2ND ST;APT 5,LB104,BPD,NO REPORT
B18-19086,05-11-18,10:18,May,Friday,VANDALISM NP,1700 N WALNUT ST; APT 210,LB212,BPD,REPORT
B18-19110,05-11-18,13:41,May,Friday,DISTURBANCE IP,1722 N WALNUT ST; AMERICAS BEST VALUE INN; RM 231,LB212,BPD,NO REPORT
B18-19137,05-11-18,17:05,May,Friday,VANDALISM NP,1311 S ROGERS ST,LB412,BPD,REPORT
B18-19140,05-11-18,17:34,May,Friday,DISTURBANCE IP,N LINDBERGH DR & W 11TH ST,LB517,BPD,NO REPORT
B18-19145,05-11-18,18:17,May,Friday,DISTURBANCE IP,1412 W 11TH ST; TWELVE TWENTY FOUR CLUB,LB517,BPD,REPORT
B18-19169,05-11-18,22:14,May,Friday,DISTURBANCE IP,515 S PARK RIDGE RD; BLD 15 APT 301,LB307,BPD,NO REPORT
B18-19172,05-11-18,22:45,May,Friday,NOISE,320 S DUNN ST,LB104,BPD,NO REPORT
B18-19173,05-11-18,23:00,May,Friday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,REPORT
B18-19177,05-11-18,23:24,May,Friday,DISTURBANCE IP,S HENDERSON ST & E WINSLOW RD,LB326,BPD,NO REPORT
B18-19184,05-12-18,00:35,May,Saturday,DISTURBANCE IP,3468 E COVENANTER DR; THE FIELDS,LB310,BPD,REPORT
B18-19196,05-12-18,03:29,May,Saturday,DRUNK,213 N WALNUT ST; APT 4,LB101,BPD,REPORT
B18-19197,05-12-18,03:43,May,Saturday,DISTURBANCE IP,2446 S HENDERSON ST; APT 324,LB327,BPD,NO REPORT
B18-19225,05-12-18,10:41,May,Saturday,VANDALISM NP,3525 S KENNEDY DR,LB336,BPD,REPORT
B18-19228,05-12-18,12:11,May,Saturday,DISTURBANCE IP,2446 S HENDERSON ST; CRAWFORD APARTMENTS 2,LB327,BPD,NO REPORT
B18-19230,05-12-18,12:12,May,Saturday,PANHANDLING,550 S WALNUT ST; RALLYS,LB410,BPD,NO REPORT
B18-19235,05-12-18,13:15,May,Saturday,DRUNK,833 S COLLEGE MALL RD; FIRESTONE,LB310,BPD,NO REPORT
B18-19237,05-12-18,13:29,May,Saturday,DISTURBANCE IP,1100 W 4TH ST; ROSE HILL CEMETERY,LB408,BPD,NO REPORT
B18-19254,05-12-18,14:46,May,Saturday,VANDALISM NP,3477 W 3RD ST; PLANET FITNESS,LB403,BPD,REPORT
B18-19259,05-12-18,17:03,May,Saturday,NOISE,N WOODBURN AVE & W 16TH ST,LB519,BPD,NO REPORT
B18-19260,05-12-18,17:41,May,Saturday,DISTURBANCE IP,2322 S BRANDON CT,LB326,BPD,NO REPORT
B18-19277,05-12-18,20:27,May,Saturday,NOISE,310 N GRANT ST,LB102,BPD,NO REPORT
B18-19293,05-12-18,22:20,May,Saturday,DISTURBANCE IP,2601 N WALNUT ST; CASCADES INN,LB511,BPD,NO REPORT
B18-19306,05-12-18,23:09,May,Saturday,NOISE,3000 S ACADIA CT,LB329,BPD,NO REPORT
B18-19337,05-13-18,02:58,May,Sunday,DISTURBANCE IP,215 N WALNUT ST; BROTHERS BAR AND GRILL,LB101,BPD,NO REPORT
B18-19362,05-13-18,10:31,May,Sunday,DISTURBANCE IP,1235 N MAPLE ST,LB518,BPD,NO REPORT
B18-19381,05-13-18,14:56,May,Sunday,DISTURBANCE IP,621 W 17TH ST; 17TH STREET COIN LAUNDRY; 17TH STREET COIN LA,LB518,BPD,NO REPORT
B18-19419,05-13-18,22:50,May,Sunday,DISTURBANCE IP,1136 W 17TH ST;,LB513,BPD,NO REPORT
B18-19421,05-13-18,23:29,May,Sunday,DISTURBANCE IP,1722 N WALNUT ST; COUNTRY HEARTH,LB212,BPD,NO REPORT
B18-19447,05-14-18,07:55,May,Monday,VANDALISM NP,512 W DIXIE ST,LB412,BPD,REPORT
B18-19454,05-14-18,09:18,May,Monday,DRUNK,1717 W 3RD ST; FLR 1,LB405,BPD,NO REPORT
B18-19460,05-14-18,10:36,May,Monday,DISTURBANCE IP,528 S BASSWOOD DR,LB404,BPD,NO REPORT
B18-19479,05-14-18,13:06,May,Monday,VANDALISM NP,2410 S WINSLOW CT,LB326,BPD,REPORT
B18-19489,05-14-18,14:18,May,Monday,DISTURBANCE IP,2446 S HENDERSON ST; OFFICE,LB327,BPD,NO REPORT
B18-19507,05-14-18,16:36,May,Monday,DISTURBANCE IP,1717 W 3RD ST;DCS,LB405,BPD,NO REPORT
B18-19543,05-14-18,22:30,May,Monday,NOISE,304 W KIRKWOOD AVE,LB101,BPD,NO REPORT
B18-19580,05-15-18,05:42,May,Tuesday,DISTURBANCE IP,W BLOOMFIELD RD & S STATE ROAD 37,LB417,BPD,NO REPORT
B18-19586,05-15-18,07:02,May,Tuesday,VANDALISM NP,2911 W JULIES WAY; APT C,LB415,BPD,REPORT
B18-19594,05-15-18,08:11,May,Tuesday,DISTURBANCE IP,3468 E COVENANTER DR; BUILDING O,LB310,BPD,REPORT
B18-19632,05-15-18,13:39,May,Tuesday,DISTURBANCE IP,2440 S HENDERSON ST; CRAWFORD APARTMENTS,LB327,BPD,NO REPORT
B18-19664,05-15-18,15:35,May,Tuesday,NOISE,305 N DUNN ST; PAVILLION DUNN APARTMENTS,LB102,BPD,NO REPORT
B18-19686,05-15-18,18:03,May,Tuesday,DISTURBANCE IP,540 S BASSWOOD DR; CANTERBURY APARTMENTS,LB404,BPD,NO REPORT
B18-19691,05-15-18,18:23,May,Tuesday,DISTURBANCE IP,3980 S SARE RD; JACKSON CREEK MIDDLE SCHOOL,LB334,BPD,NO REPORT
B18-19696,05-15-18,18:35,May,Tuesday,DISTURBANCE IP,2430 W 3RD ST; RED BRICK APARTMENTS; APT A23,LB523,BPD,REPORT
B18-19711,05-15-18,20:41,May,Tuesday,NOISE,305 N DUNN ST,LB102,BPD,NO REPORT
B18-19710,05-15-18,20:59,May,Tuesday,DISTURBANCE IP,2430 W 3RD ST; RED BRICK APARTMENTS; APT A23,LB523,BPD,NO REPORT
B18-19722,05-15-18,22:31,May,Tuesday,NOISE,304 W KIRKWOOD AVE,LB101,BPD,NO REPORT
B18-19730,05-15-18,23:39,May,Tuesday,DRUNK,503 W KIRKWOOD AVE; CIRCLE K GAS KIRKWOOD AND ROGERS,LB408,BPD,NO REPORT
B18-19732,05-15-18,23:54,May,Tuesday,NOISE,405 E 8TH ST,LB102,BPD,NO REPORT
B18-19743,05-16-18,02:21,May,Wednesday,NOISE,305 N DUNN ST,LB102,BPD,NO REPORT
B18-19750,05-16-18,06:35,May,Wednesday,NOISE,310 N GRANT ST,LB102,BPD,NO REPORT
B18-19760,05-16-18,09:07,May,Wednesday,VANDALISM NP,601 W 2ND ST; IU HEALTH BLOOMINGTON HOSPITAL,LB409,BPD,REPORT
B18-19768,05-16-18,10:48,May,Wednesday,DISTURBANCE IP,205 E 17TH ST; apt 1,LB212,BPD,NO REPORT
B18-19770,05-16-18,10:49,May,Wednesday,DISTURBANCE IP,205 E 17TH ST,LB212,BPD,NO REPORT
B18-19810,05-16-18,17:55,May,Wednesday,VANDALISM NP,1600 E HILLSIDE DR; APT 68,LB317,BPD,REPORT
B18-19821,05-16-18,19:52,May,Wednesday,DISTURBANCE IP,512 S BASSWOOD DR; APT O,LB404,BPD,NO REPORT
B18-19823,05-16-18,20:08,May,Wednesday,DISTURBANCE IP,1811 W MARQUIS DR,LB517,BPD,NO REPORT
B18-19834,05-16-18,21:11,May,Wednesday,DISTURBANCE IP,S WALNUT ST & E WINSLOW RD,LB422,BPD,REPORT
B18-19842,05-16-18,21:45,May,Wednesday,NOISE,1600 N WILLIS DR; LOT 117,LB513,BPD,NO REPORT
B18-19844,05-16-18,22:36,May,Wednesday,NOISE,305 W KIRKWOOD AVE,LB103,BPD,NO REPORT
B18-19860,05-16-18,23:57,May,Wednesday,NOISE,1205 W 12TH ST,LB517,BPD,NO REPORT
B18-19875,05-17-18,04:39,May,Thursday,DISTURBANCE IP,1235 N MAPLE ST,LB518,BPD,NO REPORT
B18-19884,05-17-18,08:16,May,Thursday,DISTURBANCE IP,908 S WASHINGTON ST; ARIEL APARTMENTS,LB314,BPD,NO REPORT
B18-19894,05-17-18,10:07,May,Thursday,PANHANDLING,W 3RD ST & S LIBERTY DR,LB403,BPD,NO REPORT
B18-19930,05-17-18,14:34,May,Thursday,DISTURBANCE IP,1100 W 11TH ST; COMMUNITY KITCHEN 11TH ST EXPRESS,LB517,BPD,REPORT
B18-19948,05-17-18,15:41,May,Thursday,DRUNK,200 E WINSLOW RD;LIFE DESIGNS,LB328,BPD,NO REPORT
B18-19977,05-17-18,20:04,May,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-19979,05-17-18,20:29,May,Thursday,DISTURBANCE IP,3100 S WALNUT STREET PIKE; A BUILDING,LB336,BPD,NO REPORT
B18-20000,05-17-18,23:32,May,Thursday,NOISE,1220 N MAPLE ST,LB518,BPD,NO REPORT
B18-20005,05-18-18,00:23,May,Friday,NOISE,1800 N WALNUT ST; MOTEL 6,LB212,BPD,NO REPORT
B18-20010,05-18-18,01:49,May,Friday,DISTURBANCE IP,200 N ELM ST,LB520,BPD,NO REPORT
B18-20012,05-18-18,02:14,May,Friday,DISTURBANCE IP,125 S GRANT ST,LB104,BPD,NO REPORT
B18-20041,05-18-18,10:57,May,Friday,DRUNK,S HIGH ST & E SOUTHDOWNS DR,LB312,BPD,NO REPORT
B18-20047,05-18-18,11:30,May,Friday,NOISE,901 S WASHINGTON ST,LB314,BPD,NO REPORT
B18-20069,05-18-18,13:53,May,Friday,DRUNK,106 E 2ND ST; SAHARA MART WEST,LB301,BPD,NO REPORT
B18-20104,05-18-18,18:16,May,Friday,DRUNK,106 W 6TH ST;GRAZIE,LB101,BPD,NO REPORT
B18-20109,05-18-18,18:37,May,Friday,VANDALISM IP,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-20116,05-18-18,19:44,May,Friday,VANDALISM NP,1300 S PATTERSON DR; COOK PHARMICA,LB412,BPD,REPORT
B18-20130,05-18-18,22:05,May,Friday,NOISE,3817 S MILL STONE CT,LB333,BPD,NO REPORT
B18-20136,05-18-18,22:32,May,Friday,NOISE,875 N WOODBRIDGE DR,LB216,BPD,NO REPORT
B18-20167,05-19-18,02:30,May,Saturday,NOISE,2521 E 2ND ST,LB304,BPD,NO REPORT
B18-20200,05-19-18,12:21,May,Saturday,DISTURBANCE IP,1115 S WALNUT ST; CIRCLE K GAS GRIMES AND WALNUT,LB314,BPD,NO REPORT
B18-20212,05-19-18,14:05,May,Saturday,NOISE,1220 N MAPLE ST,LB518,BPD,NO REPORT
B18-20220,05-19-18,15:30,May,Saturday,DISTURBANCE IP,COLLEGE MALL RD & COVENANTER DR,LB310,BPD,REPORT
B18-20238,05-19-18,19:00,May,Saturday,VANDALISM IP,1150 S CLARIZZ BLVD; BLDG D,LB310,BPD,REPORT
B18-20242,05-19-18,20:05,May,Saturday,DISTURBANCE IP,S WALNUT STREET PIKE & E SUNNY SLOPES DR,LB328,BPD,NO REPORT
B18-20245,05-19-18,20:23,May,Saturday,DRUNK,3100 S WALNUT STREET PIKE,LB336,BPD,NO REPORT
B18-20253,05-19-18,20:44,May,Saturday,NOISE,1250 W ADAMS HILL CIR; APT 201,LB424,BPD,NO REPORT
B18-20249,05-19-18,20:47,May,Saturday,DISTURBANCE IP,3702 W 3RD ST; TACO BELL WEST,LB524,BPD,REPORT
B18-20280,05-20-18,01:33,May,Sunday,DISTURBANCE IP,922 W GRAHAM DR,LB423,BPD,REPORT
B18-20281,05-20-18,01:49,May,Sunday,DISTURBANCE IP,630 N MORTON ST,LB519,BPD,NO REPORT
B18-20284,05-20-18,02:10,May,Sunday,NOISE,1150 S CLARIZZ BLVD; K BLDG,LB310,BPD,NO REPORT
B18-20312,05-20-18,10:56,May,Sunday,PANHANDLING,W 3RD ST & S LIBERTY DR,LB403,BPD,NO REPORT
B18-20325,05-20-18,12:24,May,Sunday,VANDALISM NP,1020 W 9TH ST,LB520,BPD,REPORT
B18-20330,05-20-18,14:46,May,Sunday,PANHANDLING,100 E KIRKWOOD AVE; TROJAN HORSE,LB104,BPD,NO REPORT
B18-20338,05-20-18,15:58,May,Sunday,DISTURBANCE IP,2809 E DANIEL ST,LB323,BPD,NO REPORT
B18-20339,05-20-18,16:00,May,Sunday,DISTURBANCE IP,215 S WESTPLEX AVE; WHEELER MISSION MINISTRIES,LB521,BPD,REPORT
B18-20369,05-20-18,21:55,May,Sunday,DISTURBANCE IP,2363 S WINSLOW CT; HENDERSON COURT,LB326,BPD,NO REPORT
B18-20370,05-20-18,22:05,May,Sunday,NOISE,924 N LINDBERGH DR,LB517,BPD,NO REPORT
B18-20382,05-21-18,01:00,May,Monday,VANDALISM IP,2929 W 3RD ST; AMC SHOWPLACE THEATER 12 WEST,LB404,BPD,REPORT
B18-20420,05-21-18,10:33,May,Monday,VANDALISM NP,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,REPORT
B18-20421,05-21-18,10:58,May,Monday,VANDALISM NP,3901 N KINSER PIKE; BLOOMINGTON HIGH SCHOOL NORTH,LB508,BPD,REPORT
B18-20424,05-21-18,11:12,May,Monday,DISTURBANCE IP,1600 N WILLIS DR; LOT 217,LB513,BPD,NO REPORT
B18-20425,05-21-18,11:28,May,Monday,VANDALISM NP,202 E 6TH ST; MONROE COUNTY HISTORY CENTER,LB102,BPD,REPORT
B18-20426,05-21-18,11:35,May,Monday,VANDALISM NP,205 E KIRKWOOD AVE; FIRST CHRISTIAN CHURCH,LB102,BPD,REPORT
B18-20482,05-21-18,20:01,May,Monday,DISTURBANCE IP,2425 W MARLENE DR,LB523,BPD,NO REPORT
B18-20502,05-21-18,22:32,May,Monday,NOISE,3811 E MORNINGSIDE DR; APT 49,LB220,BPD,NO REPORT
B18-20510,05-21-18,23:46,May,Monday,NOISE,1890 S WALNUT ST; APT 4,LB421,BPD,NO REPORT
B18-20511,05-21-18,23:51,May,Monday,NOISE,508 N COLLEGE AVE; APT 303,LB101,BPD,NO REPORT
B18-20519,05-22-18,01:18,May,Tuesday,DISTURBANCE IP,2894 E 3RD ST; COLLEGE MALL,LB305,BPD,NO REPORT
B18-20573,05-22-18,13:09,May,Tuesday,DISTURBANCE IP,540 S BASSWOOD DR;CANTURBURY,LB404,BPD,NO REPORT
B18-20607,05-22-18,16:55,May,Tuesday,VANDALISM NP,3512 S TUDOR LN,LB329,BPD,REPORT
B18-20631,05-22-18,21:01,May,Tuesday,DISTURBANCE IP,410 N SPRING ST,LB521,BPD,NO REPORT
B18-20633,05-22-18,21:06,May,Tuesday,DISTURBANCE IP,1175 S COLLEGE MALL RD; KROGER JACKSON CREEK,LB310,BPD,NO REPORT
B18-20636,05-22-18,21:36,May,Tuesday,DRUNK,N WALNUT ST & E 6TH ST,LB101,BPD,NO REPORT
B18-20650,05-22-18,23:09,May,Tuesday,NOISE,500 S MULLER PKWY; VILLAGE AT MULLER PARK,LB404,BPD,NO REPORT
B18-20704,05-23-18,11:16,May,Wednesday,DISTURBANCE NP,220 E 3RD ST; POLICE DEPARTMENT HEADQUARTERS,LB104,BPD,NO REPORT
B18-20706,05-23-18,11:18,May,Wednesday,DISTURBANCE IP,3609 E 3RD ST,LB220,BPD,NO REPORT
B18-20708,05-23-18,11:26,May,Wednesday,DISTURBANCE IP,2531 E 8TH ST,LB222,BPD,NO REPORT
B18-20709,05-23-18,11:33,May,Wednesday,DISTURBANCE IP,322 E KIRKWOOD AVE;SOMA COFFEE HOUSE,LB104,BPD,NO REPORT
B18-20713,05-23-18,12:16,May,Wednesday,DISTURBANCE IP,444 S COLLEGE AVE,LB103,BPD,NO REPORT
B18-20726,05-23-18,14:24,May,Wednesday,VANDALISM NP,520 S WESTWOOD DR,LB402,BPD,REPORT
B18-20744,05-23-18,16:33,May,Wednesday,DISTURBANCE IP,N WALNUT ST & E 17TH ST,LB519,BPD,NO REPORT
B18-20758,05-23-18,18:47,May,Wednesday,VANDALISM NP,200 E 17TH ST,LB213,BPD,NO REPORT
B18-20759,05-23-18,18:56,May,Wednesday,DRUNK,4531 E 3RD ST; BRUSTERS ICE CREAM; FLR 1,LB219,BPD,NO REPORT
B18-20760,05-23-18,19:22,May,Wednesday,DISTURBANCE IP,2619 E 2ND ST ; APT 4,LB304,BPD,NO REPORT
B18-20763,05-23-18,19:56,May,Wednesday,DISTURBANCE IP,2303 S BROWN AVE,LB423,BPD,NO REPORT
B18-20767,05-23-18,20:45,May,Wednesday,VANDALISM IP,1800 N OLD STATE ROAD 37; UNDER THE OVERPASS,LB511,BPD,NO REPORT
B18-20790,05-23-18,23:36,May,Wednesday,DISTURBANCE IP,432 E SOUTHERN DR,LB315,BPD,NO REPORT
B18-20794,05-24-18,00:26,May,Thursday,DISTURBANCE IP,430 E KIRKWOOD AVE; UPSTAIRS PUB,LB104,BPD,NO REPORT
B18-20856,05-24-18,14:27,May,Thursday,PANHANDLING,2430 S WALNUT ST; DOLLAR GENERAL SOUTH WALNUT SQUARE,LB422,BPD,NO REPORT
B18-20903,05-24-18,20:24,May,Thursday,NOISE,1342 N ARLINGTON PARK DR; APT 807,LB514,BPD,NO REPORT
B18-20901,05-24-18,20:28,May,Thursday,DISTURBANCE IP,N COLLEGE AVE & W 17TH ST,LB519,BPD,REPORT
B18-20905,05-24-18,21:02,May,Thursday,VANDALISM NP,1150 S CLARIZZ BLVD; D215,LB310,BPD,NO REPORT
B18-20907,05-24-18,21:07,May,Thursday,PANHANDLING,S OLD STATE ROAD 37 & E RHORER RD,LB434,BPD,NO REPORT
B18-20909,05-24-18,21:12,May,Thursday,NOISE,W 11TH ST & N COLLEGE AVE,LB519,BPD,NO REPORT
B18-20920,05-24-18,23:10,May,Thursday,DISTURBANCE IP,1800 N WALNUT ST; MOTEL 6; ROOM 215,LB212,BPD,NO REPORT
