Incident,Date Reported,Time Reported,Month Reported,Day of Week,Nature,Incident address,Area,Agency,Report/No Report
B18-06423,02-17-18,9.8726851851851857E-2,February,Saturday,NOISE,1015 N LINCOLN ST; LINCOLN MANOR APARTMENTS  APT 5,LB213,BPD,NO REPORT
B18-06424,02-17-18,9.7743055555555555E-2,February,Saturday,NOISE,3404 E COVENANTER DR,LB310,BPD,NO REPORT
B18-06444,02-17-18,07:51,February,Saturday,NOISE,103 E 16TH ST,LB213,BPD,NO REPORT
B18-06549,02-18-18,6.1967592592592595E-2,February,Sunday,NOISE,2408 E 4TH ST,LB222,BPD,NO REPORT
B18-06550,02-18-18,8.1192129629629628E-2,February,Sunday,NOISE,501 S MULLER PKWY; APT 107,LB404,BPD,NO REPORT
B18-06671,02-19-18,02:49,February,Monday,NOISE,1019 N INDIANA AVE; APT C,LB214,BPD,NO REPORT
B18-06672,02-19-18,03:04,February,Monday,NOISE,109 E 12TH ST,LB213,BPD,NO REPORT
B18-06678,02-19-18,04:58,February,Monday,NOISE,109 E 12TH ST,LB213,BPD,NO REPORT
B18-06788,02-19-18,22:12,February,Monday,NOISE,500 S BASSWOOD DR; APT O,LB404,BPD,NO REPORT
B18-06813,02-20-18,4.3217592592592592E-2,February,Tuesday,NOISE,320 S DUNN ST; APT 211,LB104,BPD,NO REPORT
B18-06814,02-20-18,4.3101851851851856E-2,February,Tuesday,NOISE,513 W GRANITE DR; APT B,LB513,BPD,NO REPORT
B18-06815,02-20-18,4.2638888888888893E-2,February,Tuesday,NOISE,504 E COTTAGE GROVE AVE;APT 10,LB214,BPD,NO REPORT
B18-06895,02-20-18,14:16,February,Tuesday,NOISE,N DUNN ST & E 6TH ST,LB102,BPD,NO REPORT
B18-06954,02-20-18,20:25,February,Tuesday,NOISE,N WASHINGTON ST & E 7TH ST,LB102,BPD,NO REPORT
B18-06955,02-20-18,20:52,February,Tuesday,NOISE,310 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-06993,02-20-18,23:08,February,Tuesday,NOISE,522 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-06994,02-20-18,23:09,February,Tuesday,NOISE,408 S WALNUT ST,LB103,BPD,NO REPORT
B18-06997,02-20-18,23:31,February,Tuesday,NOISE,620 S WOODLAWN AVE,LB302,BPD,NO REPORT
B18-07000,02-21-18,1.1875000000000002E-2,February,Wednesday,NOISE,1002 E 1ST ST,LB302,BPD,NO REPORT
B18-07002,02-21-18,1.4432870370370372E-2,February,Wednesday,NOISE,1800 W ARLINGTON RD,LB514,BPD,NO REPORT
B18-07006,02-21-18,1.96875E-2,February,Wednesday,NOISE,212 N MORTON ST,LB101,BPD,NO REPORT
B18-07008,02-21-18,3.4236111111111113E-2,February,Wednesday,NOISE,532 N MORTON ST,LB101,BPD,NO REPORT
B18-07012,02-21-18,6.0266203703703704E-2,February,Wednesday,NOISE,1203 S FENBROOK LN,LB309,BPD,NO REPORT
B18-07014,02-21-18,8.3020833333333335E-2,February,Wednesday,NOISE,1820 W ARLINGTON RD; ARLINGTON UNITED METHODIST,LB514,BPD,NO REPORT
B18-07129,02-21-18,19:01,February,Wednesday,NOISE,412 E 19TH ST; APT 11,LB212,BPD,NO REPORT
B18-07131,02-21-18,19:16,February,Wednesday,NOISE,1106 S FESS AVE,LB313,BPD,NO REPORT
B18-07153,02-21-18,22:49,February,Wednesday,NOISE,3417 N STONEYCREST RD,LB507,BPD,NO REPORT
B18-07326,02-23-18,9.4444444444444445E-3,February,Friday,NOISE,2036 N WALNUT ST,LB212,BPD,NO REPORT
B18-07331,02-23-18,3.3912037037037039E-2,February,Friday,NOISE,N WALNUT ST & W 15TH ST,LB519,BPD,NO REPORT
B18-07339,02-23-18,7.3726851851851849E-2,February,Friday,NOISE,714 S FAIRVIEW ST; APT 1,LB409,BPD,NO REPORT
B18-07366,02-23-18,09:16,February,Friday,NOISE,1285 W ALLEN ST,LB413,BPD,NO REPORT
B18-07376,02-23-18,11:14,February,Friday,NOISE,N DUNN ST & E 7TH ST,LB102,BPD,NO REPORT
B18-07399,02-23-18,13:59,February,Friday,NOISE,N DUNN ST & E 6TH ST,LB102,BPD,NO REPORT
B18-07438,02-23-18,17:09,February,Friday,NOISE,302 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-07440,02-23-18,17:37,February,Friday,NOISE,515 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-07449,02-23-18,18:33,February,Friday,NOISE,421 E 7TH ST,LB102,BPD,NO REPORT
B18-07508,02-24-18,7.0949074074074074E-3,February,Saturday,NOISE,3841 E BARRINGTON DR ; APT B,LB217,BPD,NO REPORT
B18-07522,02-24-18,7.273148148148148E-2,February,Saturday,NOISE,340 S WALNUT ST; APT 202,LB103,BPD,NO REPORT
B18-07523,02-24-18,6.1817129629629632E-2,February,Saturday,NOISE,2446 S HENDERSON ST; APT 426,LB327,BPD,NO REPORT
B18-07527,02-24-18,02:26,February,Saturday,NOISE,414 E VARSITY LN,LB212,BPD,NO REPORT
B18-07533,02-24-18,04:07,February,Saturday,NOISE,657 N WALNUT ST,LB519,BPD,NO REPORT
B18-07625,02-24-18,21:42,February,Saturday,NOISE,301 E BROWNSTONE DR;APT 206  BROWNSTONE TERRACE,LB213,BPD,NO REPORT
B18-07628,02-24-18,22:41,February,Saturday,NOISE,1711 N WASHINGTON ST,LB212,BPD,NO REPORT
B18-07644,02-24-18,23:44,February,Saturday,NOISE,314 W RILEY DR; APT H1,LB512,BPD,NO REPORT
B18-07654,02-25-18,2.9583333333333336E-2,February,Sunday,NOISE,319 E UNIVERSITY ST,LB301,BPD,NO REPORT
B18-07662,02-25-18,6.7048611111111114E-2,February,Sunday,NOISE,516 E 1ST ST,LB301,BPD,NO REPORT
B18-07670,02-25-18,03:13,February,Sunday,NOISE,556 S DOLIMAH AVE,LB406,BPD,NO REPORT
B18-07671,02-25-18,03:22,February,Sunday,NOISE,1129 S BASSWOOD CIR,LB415,BPD,NO REPORT
B18-07861,02-26-18,17:05,February,Monday,NOISE,903 S HENDERSON ST,LB313,BPD,NO REPORT
B18-07932,02-27-18,05:41,February,Tuesday,NOISE,S STULL AVE & E MAXWELL LN,LB313,BPD,NO REPORT
B18-08070,02-27-18,23:11,February,Tuesday,NOISE,3100 S WALNUT STREET PIKE; APT B132,LB336,BPD,NO REPORT
B18-08071,02-27-18,23:10,February,Tuesday,NOISE,2434 S WINSLOW CT,LB326,BPD,NO REPORT
B18-08088,02-28-18,9.9016203703703717E-2,February,Wednesday,NOISE,1015 N LINCOLN ST; LINCOLN MANOR APARTMENTS; APT 5,LB213,BPD,NO REPORT
B18-08089,02-28-18,02:41,February,Wednesday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE; APT 2103,LB519,BPD,NO REPORT
B18-08185,02-28-18,19:09,February,Wednesday,NOISE,104 E 16TH ST,LB213,BPD,NO REPORT
B18-08333,03-01-18,21:59,March,Thursday,NOISE,500 N FESS AVE,LB215,BPD,NO REPORT
B18-08351,03-01-18,23:20,March,Thursday,NOISE,101 E 16TH ST,LB213,BPD,NO REPORT
B18-08356,03-02-18,3.7268518518518514E-3,March,Friday,NOISE,1635 S WILCOX ST,LB318,BPD,NO REPORT
B18-08364,03-02-18,1.3692129629629629E-2,March,Friday,NOISE,103 E 16TH ST,LB213,BPD,NO REPORT
B18-08391,03-02-18,03:28,March,Friday,NOISE,402 W NORTHLANE DR,LB513,BPD,NO REPORT
B18-08483,03-02-18,16:05,March,Friday,NOISE,406 W 6TH ST,LB101,BPD,NO REPORT
B18-08510,03-02-18,18:28,March,Friday,NOISE,203 E 10TH ST; UPSTAIRS APT,LB213,BPD,NO REPORT
B18-08543,03-02-18,22:07,March,Friday,NOISE,807 N LINCOLN ST,LB213,BPD,NO REPORT
B18-08562,03-02-18,23:26,March,Friday,NOISE,200 S MADISON ST;APT C216 BICYCLE APARTMENTS,LB103,BPD,NO REPORT
B18-08569,03-03-18,9.618055555555555E-3,March,Saturday,NOISE,314 W RILEY DR,LB512,BPD,NO REPORT
B18-08574,03-03-18,3.2708333333333332E-2,March,Saturday,NOISE,903 S HENDERSON ST,LB313,BPD,NO REPORT
B18-08583,03-03-18,7.3379629629629628E-2,March,Saturday,NOISE,2536 E EASTGATE LN,LB222,BPD,NO REPORT
B18-08650,03-03-18,15:46,March,Saturday,NOISE,404 S WASHINGTON ST; URBAN STATION APARTMENTS WASHINGTON,LB104,BPD,NO REPORT
B18-08665,03-03-18,17:39,March,Saturday,NOISE,903 S HENDERSON ST,LB313,BPD,NO REPORT
B18-08702,03-03-18,21:33,March,Saturday,NOISE,2708 E 10TH ST; APT 5,LB221,BPD,NO REPORT
B18-08723,03-03-18,23:07,March,Saturday,NOISE,1150 S CLARIZZ BLVD; bldg g,LB310,BPD,NO REPORT
B18-08726,03-03-18,23:36,March,Saturday,NOISE,652 E RIDGE CREST CT,LB316,BPD,NO REPORT
B18-08737,03-04-18,4.2627314814814819E-2,March,Sunday,NOISE,312 W 15TH ST,LB519,BPD,NO REPORT
B18-08748,03-04-18,9.9409722222222219E-2,March,Sunday,NOISE,1280 N COLLEGE AVE; apt 317,LB519,BPD,NO REPORT
B18-08823,03-04-18,16:25,March,Sunday,NOISE,419 S VILLAGE CT,LB402,BPD,NO REPORT
B18-08881,03-04-18,22:02,March,Sunday,NOISE,3100 S WALNUT STREET PIKE;APT A48,LB336,BPD,NO REPORT
B18-08891,03-04-18,23:04,March,Sunday,NOISE,3100 S WALNUT STREET PIKE; APT A48,LB336,BPD,NO REPORT
B18-09051,03-05-18,23:11,March,Monday,NOISE,506 S MULLER PKWY;APT 633,LB404,BPD,NO REPORT
B18-09190,03-06-18,20:35,March,Tuesday,NOISE,3100 S WALNUT STREET PIKE;APT B165,LB336,BPD,NO REPORT
B18-09200,03-06-18,23:10,March,Tuesday,NOISE,3100 S WALNUT STREET PIKE; APT 64B,LB336,BPD,NO REPORT
B18-09348,03-07-18,22:28,March,Wednesday,NOISE,2336 S WINSLOW CT,LB326,BPD,NO REPORT
B18-09368,03-07-18,23:33,March,Wednesday,NOISE,3220 E JOHN HINKLE PL; APT F,LB221,BPD,NO REPORT
B18-09543,03-08-18,23:50,March,Thursday,NOISE,1150 S CLARIZZ BLVD;BUILDING E,LB310,BPD,NO REPORT
B18-09553,03-09-18,6.8275462962962954E-2,March,Friday,NOISE,1150 S CLARIZZ BLVD; BLDG E,LB310,BPD,NO REPORT
B18-09709,03-09-18,23:56,March,Friday,NOISE,502 S MULLER PKWY;APT 233,LB404,BPD,NO REPORT
B18-09828,03-10-18,22:23,March,Saturday,NOISE,345 S COLLEGE AVE,LB103,BPD,NO REPORT
B18-09834,03-10-18,22:33,March,Saturday,NOISE,4401 E CLAYTON CT,LB308,BPD,NO REPORT
B18-09852,03-11-18,3.9097222222222221E-2,March,Sunday,NOISE,3801 E MORNINGSIDE DR; APT 30,LB220,BPD,NO REPORT
B18-10034,03-12-18,11:54,March,Monday,NOISE,3939 W ROLL AVE,LB416,BPD,NO REPORT
B18-10422,03-15-18,15:18,March,Thursday,NOISE,946 S MAXWELL TER,LB312,BPD,NO REPORT
B18-10471,03-15-18,22:52,March,Thursday,NOISE,1220 N ARLINGTON PARK DR; APT 104,LB514,BPD,NO REPORT
B18-10473,03-15-18,23:09,March,Thursday,NOISE,405 S WALNUT ST;URBAN STATION,LB104,BPD,NO REPORT
B18-10569,03-16-18,19:05,March,Friday,NOISE,S COLLEGE AVE & W KIRKWOOD AVE,LB101,BPD,NO REPORT
B18-10711,03-17-18,23:27,March,Saturday,NOISE,S WALNUT ST & W SOUTHERN DR,LB315,BPD,NO REPORT
B18-10716,03-18-18,7.743055555555556E-3,March,Sunday,NOISE,918 S MAXWELL TER ; APT F,LB312,BPD,NO REPORT
B18-10742,03-18-18,06:13,March,Sunday,NOISE,1279 N MAPLE ST,LB518,BPD,NO REPORT
B18-10799,03-18-18,16:20,March,Sunday,NOISE,3100 S WALNUT STREET PIKE; APT B132,LB336,BPD,NO REPORT
B18-10810,03-18-18,18:14,March,Sunday,NOISE,3120 E GOODNIGHT WAY; APT 7,LB310,BPD,NO REPORT
B18-10824,03-18-18,19:27,March,Sunday,NOISE,3100 S WALNUT STREET PIKE; BLDG A64,LB336,BPD,NO REPORT
B18-10856,03-18-18,23:31,March,Sunday,NOISE,508 S LINCOLN ST,LB301,BPD,NO REPORT
B18-10860,03-18-18,23:51,March,Sunday,NOISE,516 S MITCHELL ST,LB303,BPD,NO REPORT
B18-10863,03-19-18,6.6435185185185182E-3,March,Monday,NOISE,208 S DUNN ST; DANNY BOY,LB104,BPD,NO REPORT
B18-10991,03-19-18,23:59,March,Monday,NOISE,121 N HOPEWELL ST; APT 2,LB521,BPD,NO REPORT
B18-10995,03-20-18,2.7418981481481485E-2,March,Tuesday,NOISE,1404 S GRANT ST,LB314,BPD,NO REPORT
B18-10997,03-20-18,3.4999999999999996E-2,March,Tuesday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE,LB519,BPD,NO REPORT
B18-11093,03-20-18,17:19,March,Tuesday,NOISE,1600 N WILLIS DR; LOT 9,LB513,BPD,NO REPORT
B18-11112,03-20-18,20:30,March,Tuesday,NOISE,3091 E AMY LN,LB221,BPD,NO REPORT
B18-11133,03-20-18,23:38,March,Tuesday,NOISE,570 S PARK RIDGE RD; APT 5304,LB307,BPD,NO REPORT
B18-11162,03-21-18,05:45,March,Wednesday,NOISE,1890 S WALNUT ST; APT 1,LB421,BPD,NO REPORT
B18-11257,03-21-18,21:11,March,Wednesday,NOISE,1019 N INDIANA AVE; APT C,LB214,BPD,NO REPORT
B18-11263,03-21-18,21:46,March,Wednesday,NOISE,404 S WASHINGTON ST;BUILDING B URBAN STATION,LB104,BPD,NO REPORT
B18-11441,03-22-18,22:39,March,Thursday,NOISE,1306 N LINCOLN ST,LB212,BPD,NO REPORT
B18-11454,03-22-18,23:27,March,Thursday,NOISE,322 W GEORGIA AVE,LB519,BPD,NO REPORT
B18-11457,03-22-18,23:29,March,Thursday,NOISE,710 N MORTON ST; THE PARK ON MORTON OFFICE,LB519,BPD,NO REPORT
B18-11461,03-22-18,23:30,March,Thursday,NOISE,404 W NORTHLANE DR,LB513,BPD,NO REPORT
B18-11462,03-22-18,23:49,March,Thursday,NOISE,406 E 11TH ST,LB213,BPD,NO REPORT
B18-11472,03-23-18,3.4942129629629635E-2,March,Friday,NOISE,200 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-11475,03-23-18,8.7569444444444436E-2,March,Friday,NOISE,1350 W 15TH ST,LB517,BPD,NO REPORT
B18-11478,03-23-18,03:18,March,Friday,NOISE,1600 N WILLIS DR; LOT 101,LB513,BPD,NO REPORT
B18-11515,03-23-18,12:00,March,Friday,NOISE,504 S BASSWOOD DR; APT D,LB404,BPD,NO REPORT
B18-11534,03-23-18,14:18,March,Friday,NOISE,207 N GRANT ST,LB102,BPD,NO REPORT
B18-11535,03-23-18,14:08,March,Friday,NOISE,N GRANT ST & E 6TH ST,LB102,BPD,NO REPORT
B18-11556,03-23-18,16:22,March,Friday,NOISE,N DUNN ST & E 6TH ST,LB102,BPD,NO REPORT
B18-11610,03-23-18,22:56,March,Friday,NOISE,400 W 2ND ST; APT 7,LB103,BPD,NO REPORT
B18-11612,03-23-18,23:07,March,Friday,NOISE,2036 N WALNUT ST,LB212,BPD,NO REPORT
B18-11621,03-24-18,8.2870370370370372E-3,March,Saturday,NOISE,513 E 14TH ST; APT C,LB214,BPD,NO REPORT
B18-11622,03-24-18,2.585648148148148E-2,March,Saturday,NOISE,525 S PATTERSON DR; APT 4203  IN BUILDING 4,LB406,BPD,NO REPORT
B18-11632,03-24-18,03:31,March,Saturday,NOISE,610 S HENDERSON ST,LB301,BPD,NO REPORT
B18-11633,03-24-18,03:45,March,Saturday,NOISE,1220 N ARLINGTON PARK DR,LB514,BPD,NO REPORT
B18-11638,03-24-18,05:16,March,Saturday,NOISE,S WASHINGTON ST & E 1ST ST,LB301,BPD,NO REPORT
B18-11640,03-24-18,06:36,March,Saturday,NOISE,1200 N COLLEGE AVE,LB519,BPD,NO REPORT
B18-11644,03-24-18,07:46,March,Saturday,NOISE,404 S WASHINGTON ST; URBAN STATION,LB104,BPD,NO REPORT
B18-11646,03-24-18,08:58,March,Saturday,NOISE,104 E 16TH ST,LB213,BPD,NO REPORT
B18-11647,03-24-18,09:08,March,Saturday,NOISE,200 E 8TH ST,LB102,BPD,NO REPORT
B18-11648,03-24-18,09:24,March,Saturday,NOISE,219 E 8TH ST,LB102,BPD,NO REPORT
B18-11649,03-24-18,09:20,March,Saturday,NOISE,101 E 16TH ST,LB213,BPD,NO REPORT
B18-11651,03-24-18,10:04,March,Saturday,NOISE,416 N LINCOLN ST,LB102,BPD,NO REPORT
B18-11716,03-24-18,21:58,March,Saturday,NOISE,515 S PARK RIDGE RD; APT 15101,LB307,BPD,NO REPORT
B18-11720,03-24-18,22:24,March,Saturday,NOISE,652 E RIDGE CREST CT,LB316,BPD,NO REPORT
B18-11722,03-24-18,22:58,March,Saturday,NOISE,1350 W 15TH ST,LB517,BPD,NO REPORT
B18-11728,03-25-18,1.0995370370370371E-3,March,Sunday,NOISE,S JORDAN AVE & E 3RD ST,LB303,BPD,NO REPORT
B18-11738,03-25-18,02:49,March,Sunday,NOISE,2016 S ROGERS ST,LB420,BPD,NO REPORT
B18-11743,03-25-18,04:23,March,Sunday,NOISE,320 S DUNN ST; APT 104,LB104,BPD,NO REPORT
B18-11744,03-25-18,04:58,March,Sunday,NOISE,3263 S WALNUT SPRINGS DR,LB336,BPD,NO REPORT
B18-11838,03-25-18,22:00,March,Sunday,NOISE,1600 E HILLSIDE DR; APT 40,LB317,BPD,NO REPORT
B18-11994,03-26-18,22:33,March,Monday,NOISE,415 S GRANT ST; APT 1,LB104,BPD,NO REPORT
B18-12003,03-26-18,23:17,March,Monday,NOISE,652 E RIDGE CREST CT,LB316,BPD,NO REPORT
B18-12093,03-27-18,18:10,March,Tuesday,NOISE,S WASHINGTON ST & E WYLIE ST,LB301,BPD,NO REPORT
B18-12123,03-27-18,22:39,March,Tuesday,NOISE,1635 S WILCOX ST;APT 6,LB318,BPD,NO REPORT
B18-12125,03-27-18,22:53,March,Tuesday,NOISE,1705 N LINCOLN ST,LB212,BPD,NO REPORT
B18-12131,03-27-18,23:34,March,Tuesday,NOISE,500 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-12143,03-28-18,4.9212962962962958E-2,March,Wednesday,NOISE,1405 W 6TH ST,LB521,BPD,NO REPORT
B18-12168,03-28-18,09:28,March,Wednesday,NOISE,2500 S ROCKPORT RD; APT 1707,LB424,BPD,NO REPORT
B18-12176,03-28-18,10:36,March,Wednesday,NOISE,2500 S ROCKPORT RD; APT 1707,LB424,BPD,NO REPORT
B18-12196,03-28-18,14:22,March,Wednesday,NOISE,120 S KINGSTON DR,LB221,BPD,NO REPORT
B18-12232,03-28-18,18:48,March,Wednesday,NOISE,1224 W 11TH ST,LB517,BPD,NO REPORT
B18-12299,03-29-18,03:24,March,Thursday,NOISE,532 S BASSWOOD DR; APT C,LB404,BPD,NO REPORT
B18-12444,03-29-18,23:25,March,Thursday,NOISE,515 E 11TH ST,LB214,BPD,NO REPORT
B18-12447,03-29-18,23:41,March,Thursday,NOISE,115 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-12462,03-30-18,4.3518518518518519E-2,March,Friday,NOISE,N DUNN ST & E 20TH ST,LB212,BPD,NO REPORT
B18-12482,03-30-18,03:51,March,Friday,NOISE,1600 N WILLIS DR; LOT 117,LB513,BPD,NO REPORT
B18-12575,03-30-18,17:12,March,Friday,NOISE,515 N WASHINGTON ST,LB102,BPD,NO REPORT
B18-12583,03-30-18,17:33,March,Friday,NOISE,418 E 17TH ST ; GARAGGE IN THE ALLEY BEHIND THIS ADDRESS,LB213,BPD,NO REPORT
B18-12631,03-30-18,23:41,March,Friday,NOISE,525 S PATTERSON DR; BLDG 42  THE DILLON,LB406,BPD,NO REPORT
B18-12632,03-30-18,23:50,March,Friday,NOISE,236 N MORTON ST,LB101,BPD,NO REPORT
B18-12633,03-30-18,23:52,March,Friday,NOISE,652 E RIDGE CREST CT,LB316,BPD,NO REPORT
B18-12637,03-31-18,8.0671296296296307E-3,March,Saturday,NOISE,1201 W ALLEN ST; APT 36,LB413,BPD,NO REPORT
B18-12641,03-31-18,1.8692129629629631E-2,March,Saturday,NOISE,1410 W 15TH ST,LB517,BPD,NO REPORT
B18-12643,03-31-18,3.876157407407408E-2,March,Saturday,NOISE,1002 E ATWATER AVE,LB302,BPD,NO REPORT
B18-12647,03-31-18,3.6805555555555557E-2,March,Saturday,NOISE,3220 E JOHN HINKLE PL;APT H,LB221,BPD,NO REPORT
B18-12653,03-31-18,6.653935185185185E-2,March,Saturday,NOISE,2500 S ROCKPORT RD; APT 2806,LB424,BPD,NO REPORT
B18-12658,03-31-18,6.7800925925925917E-2,March,Saturday,NOISE,3220 E JOHN HINKLE PL; APT H,LB221,BPD,NO REPORT
B18-12768,03-31-18,19:46,March,Saturday,NOISE,504 E COTTAGE GROVE AVE; APT 6,LB214,BPD,NO REPORT
B18-12787,03-31-18,21:33,March,Saturday,NOISE,3000 S WALNUT STREET PIKE; APT K3,LB328,BPD,NO REPORT
B18-12817,03-31-18,23:33,March,Saturday,NOISE,1410 W 15TH ST,LB517,BPD,NO REPORT
B18-00169,01-02-18,15:20,January,Tuesday,PANHANDLING,W 3RD ST & S LIBERTY DR,LB403,BPD,NO REPORT
B18-00303,01-03-18,14:24,January,Wednesday,PANHANDLING,W 3RD ST & S LIBERTY DR,LB403,BPD,NO REPORT
B18-00712,01-06-18,15:29,January,Saturday,PANHANDLING,W 3RD ST & S LIBERTY DR,LB403,BPD,NO REPORT
B18-02139,01-17-18,17:39,January,Wednesday,PANHANDLING,W 3RD ST & S GATES DR,LB403,BPD,NO REPORT
B18-02396,01-19-18,16:41,January,Friday,PANHANDLING,S WALNUT STREET PIKE & E WINSLOW RD,LB328,BPD,NO REPORT
B18-02502,01-20-18,08:06,January,Saturday,PANHANDLING,303 E KIRKWOOD AVE; MONROE COUNTY PUBLIC LIBRARY,LB102,BPD,NO REPORT
B18-03704,01-28-18,10:47,January,Sunday,PANHANDLING,275 E WINSLOW RD; VILLAGE PANTRY SOUTH,LB327,BPD,NO REPORT
B18-04086,01-31-18,13:49,January,Wednesday,PANHANDLING,2909 E BUICK CADILLAC BLVD; CENTER FOR DENTAL WELLNESS,LB305,BPD,NO REPORT
B18-04795,02-05-18,17:42,February,Monday,PANHANDLING,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-06185,02-15-18,11:58,February,Thursday,PANHANDLING,3000 W 3RD ST,LB524,BPD,NO REPORT
B18-06395,02-16-18,22:27,February,Friday,PANHANDLING,2701 E 3RD ST; CVS PHARMACY EAST 3RD ST,LB221,BPD,NO REPORT
B18-06595,02-18-18,14:20,February,Sunday,PANHANDLING,3285 W JACOB DR; WENDYS WEST,LB524,BPD,NO REPORT
B18-06921,02-20-18,16:50,February,Tuesday,PANHANDLING,305 E WINSLOW RD; WINSLOW PLAZA,LB326,BPD,NO REPORT
B18-08975,03-05-18,16:07,March,Monday,PANHANDLING,2701 E 3RD ST; CVS PHARMACY EAST 3RD ST,LB221,BPD,NO REPORT
B18-09110,03-06-18,12:43,March,Tuesday,PANHANDLING,S STATE ROAD 37 & W 3RD ST,LB524,BPD,NO REPORT
B18-09598,03-09-18,11:01,March,Friday,PANHANDLING,NB SR 37 EXIT TO W 3RD ST,LB404,BPD,NO REPORT
B18-09640,03-09-18,15:13,March,Friday,PANHANDLING,W JACOB DR & S GATES DR,LB524,BPD,NO REPORT
B18-10417,03-15-18,15:16,March,Thursday,PANHANDLING,3000 W 3RD ST,LB524,BPD,NO REPORT
B18-10641,03-17-18,11:04,March,Saturday,PANHANDLING,3175 W 3RD ST; KMART WEST,LB403,BPD,NO REPORT
B18-10760,03-18-18,11:20,March,Sunday,PANHANDLING,410 S COLLEGE MALL RD; CASA BRAVA COLLEGE MALL,LB305,BPD,NO REPORT
B18-10761,03-18-18,11:33,March,Sunday,PANHANDLING,S DUNN ST & E KIRKWOOD AVE,LB102,BPD,NO REPORT
B18-11056,03-20-18,13:52,March,Tuesday,PANHANDLING,1350 W BLOOMFIELD RD;BUFFALO WILD WINGS,LB406,BPD,NO REPORT
B18-11509,03-23-18,10:17,March,Friday,PANHANDLING,3100 W 3RD ST,LB524,BPD,NO REPORT
B18-12170,03-28-18,10:07,March,Wednesday,PANHANDLING,3000 W 3RD ST,LB524,BPD,NO REPORT
B18-12547,03-30-18,14:52,March,Friday,PANHANDLING,S WALNUT ST & E 2ND ST,LB103,BPD,NO REPORT
B18-12726,03-31-18,14:43,March,Saturday,PANHANDLING,1917 S WALNUT ST; SMITH SHOES,LB315,BPD,NO REPORT
B18-04321,02-02-18,03:59,February,Friday,VANDALISM IP,321 E 14TH ST; APT J5,LB213,BPD,NO REPORT
B18-04583,02-03-18,23:35,February,Saturday,VANDALISM IP,902 W 4TH ST; ROSE HILL CEMETERY,LB408,BPD,NO REPORT
B18-07302,02-22-18,22:27,February,Thursday,VANDALISM IP,E 19TH ST & N WASHINGTON ST,LB212,BPD,NO REPORT
B18-07390,02-23-18,13:12,February,Friday,VANDALISM IP,1700 W BLOOMFIELD RD; TWIN LAKES RECREATION CENTER,LB414,BPD,NO REPORT
B18-07590,02-24-18,15:37,February,Saturday,VANDALISM IP,S RANSOM LN & W BLOOMFIELD RD,LB406,BPD,NO REPORT
B18-07636,02-24-18,23:33,February,Saturday,VANDALISM IP,2446 S HENDERSON ST; CRAWFORD II,LB327,BPD,NO REPORT
B18-08013,02-27-18,17:36,February,Tuesday,VANDALISM IP,S RENWICK BLVD & S RAMSEY DR,LB318,BPD,NO REPORT
B18-08631,03-03-18,12:58,March,Saturday,VANDALISM IP,326 W 15TH ST,LB519,BPD,NO REPORT
B18-08659,03-03-18,17:19,March,Saturday,VANDALISM IP,303 E 16TH ST,LB213,BPD,NO REPORT
B18-08691,03-03-18,21:04,March,Saturday,VANDALISM IP,N COLLEGE AVE & W 17TH ST; 10TH & COLLEGE,LB519,BPD,NO REPORT
B18-11009,03-20-18,07:14,March,Tuesday,VANDALISM IP,528 S COLLEGE AVE; KROGER SEMINARY SQUARE,LB410,BPD,NO REPORT
B18-11060,03-20-18,14:29,March,Tuesday,VANDALISM IP,520 S WALNUT ST; US POST OFFICE DOWNTOWN,LB410,BPD,NO REPORT
B18-11126,03-20-18,22:36,March,Tuesday,VANDALISM IP,N LINCOLN ST & E 8TH ST,LB102,BPD,NO REPORT
B18-11241,03-21-18,19:12,March,Wednesday,VANDALISM IP,W KIRKWOOD AVE & N ADAMS ST; U:,LB521,BPD,NO REPORT
B18-11306,03-22-18,3.9293981481481485E-2,March,Thursday,VANDALISM IP,504 S HIGHLAND AVE,LB302,BPD,NO REPORT
B18-11385,03-22-18,16:51,March,Thursday,VANDALISM IP,405 W PATTERSON DR; SWEET GRASS RESTAURANT,LB412,BPD,NO REPORT
B18-11552,03-23-18,16:15,March,Friday,VANDALISM IP,1600 E HILLSIDE DR,LB317,BPD,NO REPORT
B18-11748,03-25-18,08:08,March,Sunday,VANDALISM IP,1200 W COTTAGE GROVE AVE,LB517,BPD,NO REPORT
B18-00620,01-05-18,18:19,January,Friday,VANDALISM NP,856 E MILLER DR,LB316,BPD,NO REPORT
B18-01545,01-12-18,15:46,January,Friday,VANDALISM NP,405 E KIRKWOOD AVE; CAFE PIZZARIA,LB102,BPD,NO REPORT
B18-01979,01-16-18,14:34,January,Tuesday,VANDALISM NP,2431 S BRYAN ST,LB422,BPD,NO REPORT
